reviewID,DOI,author,title,reviewer_name,reviews,accepted
7769,6699110,Alberto Broggi|Alessandro Coati|Massimo Bertozzi|Rean Isabella Fedriga,"A 13, 000 km Intercontinental Trip with Driverless Vehicles: The VIAC Experiment.",Cecília F. Morais,Tempora porro numquam sed ipsum.,True
7770,6699111,Hao Pu|Hong Zhang|Jianping Hu|Paul M. Schonfeld|Taoran Song|Wei Li 0129,Railway Alignment Optimization Considering Lifecycle Costs.,Jean-Claude Fumanal,Dolor neque dolorem tempora est est.,True
7771,6699112,Javier J. Sánchez Medina,ITSolves ITSelf [ITS Fun].,Anup Biswas,Sit non quaerat voluptatem tempora quiquia dolor labore.,True
7772,6699113,Martin Lauer,[Calendar].,Alexandre A. B. Lima,Velit quisquam quiquia non.,True
7773,6699114,Alexandra Kondyli|Angelos Barmpoutis|Liangke Zhao|Virginia P. Sisiopiku,Computer Assisted Analysis of Drivers' Body Activity Using a Range Camera.,Ali A. Zaidi,Velit modi modi quisquam voluptatem.,True
7774,6699115,Fernando García Fernandez|Zhixiong Li,[PhD & MPhil Theses' Abstracts].,Radia Lessak,Est neque tempora labore numquam voluptatem.,True
7775,6699116,Philippe Bonnifait|Vincent Drevelle,Reliable Positioning Domain Computation for Urban Navigation.,Ari Arapostathis,Voluptatem porro sit sed tempora eius sed.,True
7776,6699117,Martin Lauer,Calendar.,Ye Xudong,Amet aliquam voluptatem sit ipsum dolorem quaerat.,True
7777,6699118,Hainan Zhu|Hairong Dong|Shigen Gao,An Approach for Energy-Efficient and Punctual Train Operation via Driver Advisory System.,Dionysios Theodosis,Labore quisquam sit quaerat aliquam.,True
7778,6699119,Ching-Yao Chan|Jian Wang 0085|Lili Lu|Xu Chen|Yukou Wu,A Real-Time Prediction Model for Individual Vehicle Travel Time on an Undersaturated Signalized Arterial Roadway.,Haofeng Xu,Sit velit non neque consectetur porro ipsum.,True
7779,6699120,Cristina Olaverri-Monreal,Mechatronics Research and Development Group at USB [ITS Research Lab].,Anton V. Ushakov,Sit magnam adipisci ut quisquam.,True
7780,6699121,Jana Heckenbergerova|Jana Nowaková|Martin Hasal|Pavel Krömer|Petr Musílek,Statistical and Nature-Inspired Modeling of Vehicle Flows by Using Finite Mixtures of Simple Circular Normal Distributions.,Arnaud de La Fortelle,Non etincidunt eius sit.,True
7781,6699122,Ljubo B. Vlacic,"Honoring the 2021 ""Shape the Future of ITS"" Competition Prize Recipients [Society News].",Dewei Li,Est aliquam dolore labore.,True
7782,6699123,Bingbing Zhang|Chen Sun|Dongpu Cao|Gang Guo|Guanzhong Zeng|Peizhi Wang|Qiuyang Tang|Wenbo Li,Visual-Attribute-Based Emotion Regulation of Angry Driving Behaviors.,Que Nguyet Tran Thi,Velit aliquam aliquam etincidunt consectetur dolorem consectetur.,True
7783,6699124,Dongbao Cai|Guanhua Fu|Jian Liu|Qian Pu|Runtong Zhang|Xiaomin Zhu,Multiobjective Optimization on the Operation Speed Profile Design of an Urban Railway Train With a Hybrid Running Strategy.,Andrey V. Sarychev,Sed magnam non neque labore dolor non.,True
7784,6699125,Christoph Rommerskirchen|Klaus-Josef Bengler|Magnus Helmbrecht,The Impact of an Anticipatory Eco-Driver Assistant System in Different Complex Driving Situations on the Driver Behavior.,Masayuki Sato 0003,Neque consectetur dolor neque.,True
7785,6699126,Mohamed A. Abdel-Aty|Yisheng Lv,The University of Central Florida's Smart and Safe Transportation Lab [Its Research Lab].,Hongliang Zhao,Sit tempora sit neque consectetur neque modi dolorem.,True
7786,6699127,Joseph Y. J. Chow|Matthew J. Harvey|Xintao Liu,"A tablet-based surrogate system architecture for ""in-situ"" evaluation of cyber-physical transport technologies.",Alanus von Radecki,Adipisci modi velit ut etincidunt dolore.,True
7787,6699128,Christoph Stiller,On ITS Society Benefits [President's Message].,Tibor Takács,Dolore quaerat tempora quiquia adipisci sit etincidunt.,True
7788,6699129,Denis Gingras|Dominique Gruyer|Farid Bounini|Herve Pollart,From Simultaneous Localization and Mapping to Collaborative Localization for Intelligent Vehicles.,Xiuxiang Zhou,Numquam porro quisquam consectetur non.,True
7789,6699130,Elisa Marcelli|Paola Pellegrini,Literature Review Toward Decentralized Railway Traffic Management.,Shengchao Zhao,Neque magnam dolor dolore neque aliquam dolor.,True
7790,6699131,Abdorreza Sheikholeslami|Amin Jamili|Masoud Shakibayifar,A Multi-Objective Decision Support System for Real-Time Train Rescheduling.,Hilda Kosorus,Etincidunt eius amet magnam quisquam eius.,True
7791,6699132,Malte Bieler|Raghava Rao Mukkamala|Tor-Morten Grønli,A Context- and Trajectory-Based Destination Prediction of Public Transportation Users.,Davide Vittone,Amet ipsum numquam etincidunt modi est non dolor.,True
7792,6699133,Bing Long|Hengsong Wang|Shulin Tian,Spiral-Shaped Driveways: A Novel Method for Traffic Circles.,Anna Ouzgouler,Modi aliquam voluptatem etincidunt magnam velit.,True
7793,6699134,Changle Li|Guoqiang Mao|Xiaojiang Ren|Yilong Hui|Yongjun Shao,The Internet of Things for Smart Roads: A Road Map From Present to Future Road Infrastructure.,Gunter Saake,Numquam dolore quisquam aliquam sed dolorem modi.,True
7794,6699135,Igal Bilik,Comparative Analysis of Radar and Lidar Technologies for Automotive Applications.,Bettina Kemme,Adipisci magnam sit consectetur ipsum sit velit sit.,True
7795,6699136,Agachai Sumalee|Ekalux Ua-areemitr|William H. K. Lam,Low-Cost Road Traffic State Estimation System Using Time-Spatial Image Processing.,Jianghai Hu,Aliquam sed voluptatem dolore magnam amet.,True
7796,6699137,Antonio D. Masegosa|Eleni I. Vlahogianni|Eneko Osaba|Javier Del Ser|Javier J. Sánchez Medina|Joshué Pérez Rastelli|Xin-She Yang 0001,Data-Driven Optimization for Transportation Logistics and Smart Mobility Applications [Guest Editorial].,Bartosz Ficak,Est adipisci sit quiquia non.,True
7797,6699138,Brendan Morris,ITS Society Conferences [Conference Reports].,Hongdan Li,Amet dolor dolor velit ut.,True
7798,6699139,Javier J. Sánchez Medina,IEEE ITSS's Vice President for Technical Activities Letter [Technical Activities].,Irinel-Constantin Morarescu,Voluptatem voluptatem sit modi.,True
7799,6699140,Hsien-Wen Deng|M. Sabbir Salek|Mashrur Chowdhury|Mitch Shue|Mizanur Rahman,Commercial Cloud Computing for Connected Vehicle Applications in Transportation Cyberphysical Systems: A Case Study.,Qiang Lu,Neque modi magnam ipsum etincidunt quisquam adipisci.,True
7800,6699141,Guoyuan Wu|Kentaro Oguchi 0001|Matthew J. Barth|Xuewei Qi|Yongkang Liu|Zhengwei Bai,Cyber Mobility Mirror for Enabling Cooperative Driving Automation in Mixed Traffic: A Co-Simulation Platform.,Hongwei Zhang,Eius tempora quisquam dolore est dolore.,True
7801,6699142,Chenglong Liu|Yishun Li|Yuchuan Du,Velocity Control Strategies to Improve Automated Vehicle Driving Comfort.,Jessica Hartog,Sit modi quaerat est.,True
7802,6699143,Ljubo B. Vlacic,"Cross-Border, Interoperable Cooperative Intelligent Transportation Systems: Could We Make Them Operational? [Editor's Column].",Alexandre Megretski,Ipsum eius sit dolore numquam.,True
7803,6699144,Feng Ni|Kai Xing|Xi Chen 0014|Yongxiang Xia|Yujie Wu,"An Electric Vehicle Battery-Swapping System: Concept, Architectures, and Implementations.",Mehdi Dogguy,Amet neque porro sed adipisci labore porro.,True
7804,6699145,Shuai Su|Yongkui Sun|Yuan Cao 0002|Yuanshu Ji,The Fault Diagnosis of a Switch Machine Based on Deep Random Forest Fusion.,Felice Andrea Pellegrino,Eius numquam aliquam ipsum.,True
7805,6699146,Charika De Alvis|Eduardo M. Nebot|James R. Ward|Julie Stephany Berrio|Mao Shan|Stewart Worrall|Wei Zhou 0025,Developing and Testing Robust Autonomy: The University of Sydney Campus Data Set.,Jianhui Huang,Eius dolore consectetur eius magnam ut velit.,True
7806,6699147,Karl Heinz Kienitz|Roberto Kawakami Harrop Galvão|Rubens Junqueira Magalhães Afonso,Sense Avoidance Constraints for Conflict Resolution between Autonomous Vehicles.,Shengyuan Xu,Porro ut quisquam porro magnam etincidunt labore.,True
7807,6699148,Meeras Salman Al-Shemarry|Shahab A. Abdulla|Yan Li 0002,Identifying License Plates in Distorted Vehicle Images: Detecting Distorted Vehicle Licence Plates Using a Novel Preprocessing Methods With Hybrid Feature Descriptors.,David J. Hill 0001,Voluptatem labore dolor modi consectetur ipsum.,True
7808,6699149,Bin Jia|Feng Liu|Qingxia Huang|Rui Jiang|Shengjie Qiang|Ziyou Gao,Simulation Evaluation of Threshold-Based Bus Control Strategy Under the Mixed Traffic Condition.,José Eugenio Naranjo,Adipisci neque adipisci tempora.,True
7809,6699150,Kazuya Takeda|Pujitha Gunaratne,ITSS Technical Activities Spotlight: Getting to Know the Naturalistic Driving Data Analytics Technical Committee [Technical Activities].,Evelyne Hubert,Sed labore non adipisci labore dolore.,True
7810,6699151,Sangheon Kim|Sunwoo Kim 0001|Youngsung Cho,Expected Effect of Adopting the eCall System on Reducing Traffic-Related Deaths and Social Costs.,Roland Gueye,Labore aliquam porro magnam porro non velit est.,True
7811,6699152,Cheng-Xiang Wang 0001|Margaret Anyaegbu|William Berrie,Dealing with Packet Delay Variation in IEEE 1588 Synchronization Using a Sample-Mode Filter.,Ambrose A. Adegbege,Amet dolor ut dolorem ipsum sed.,True
7812,6699153,Petros A. Ioannou,ITS Society Membership News [Member Activities].,Qingda Wei,Quaerat voluptatem sit porro quaerat modi quisquam dolore.,True
7813,6699154,Yair Wiseman,COVID-19 Along With Autonomous Vehicles Will Put an End to Rail Systems in Isolated Territories.,Caixia Wang,Porro magnam quiquia dolor magnam eius.,True
7814,6699155,Huikun Bi|Lei Lin|Lingqiao Qin|Weizi Li,Vehicle Trajectory Prediction Using LSTMs With Spatial-Temporal Attention Mechanisms.,Earl E. Lee II,Modi adipisci aliquam magnam quisquam dolore.,True
7815,6699156,Ljubo B. Vlacic,ITS: On a Mission of Advancing Technology for the Benefit of Humanity [Editor's Column].,José Ángel Berná Galiano,Sed labore amet labore amet non.,True
7816,6699157,David Wilkie|Dong Nie|Ming C. Lin|Weizi Li,Citywide Estimation of Traffic Dynamics via Sparse GPS Traces.,A. Pedro Aguiar,Ut neque sit labore amet quaerat dolorem non.,True
7817,6699158,Richard Altendorfer|Stephan Matzka,A New Confidence Estimator for Vehicle Tracking Based on a Generalization of Bayes Filtering.,Michel Avezard,Est quaerat ipsum dolorem amet voluptatem dolore neque.,True
7818,6699159,Benedetto Barabino|Massimo Di Francesco,Diagnosis of Irregularity Sources by Automatic Vehicle Location Data.,Jaime H. Ortega,Est ut est velit ipsum.,True
7819,6699160,Nikolas Geroliminis|Victor Knoop,Special Issue on ITSC2013 [Guest Editorial].,Frédéric Gouaisbaut,Quisquam adipisci sed amet quiquia non modi sit.,True
7820,6699161,Hang Song|Lilin Qian|Xiaohui Li 0007|Xin Xu 0001|Yujun Zeng|Zhenping Sun,Synchronous Maneuver Searching and Trajectory Planning for Autonomous Vehicles in Dynamic Traffic Environments.,Christoforos Keroglou,Consectetur dolorem est modi ut.,True
7821,6699162,Baocai Yin|Shaofan Wang|Yang Wang 0068|Yong Zhang 0029|Yongli Hu|Zhen Sean Qian,Multi-Source Traffic Data Reconstruction Using Joint Low-Rank and Fundamental Diagram Constraints.,Yanqing Wang,Magnam est sed magnam.,True
7822,6699163,Michal Vojtisek-Lom,Anticipated Effects of Gradual Replacement of Internal Combustion Engines with Electric Drives on Vehicle Exhaust Emissions in Prague.,Hedi Haddad,Ipsum dolor sit velit.,True
7823,6699164,Miguel Ángel Sotelo,A New Beginning for ITS [President's Message].,Adriano Da Silva,Ut ipsum eius dolor velit dolor dolor.,True
7824,6699165,Arne Kesting|Martin Treiber,An Open-Source Microscopic Traffic Simulator.,Carlos J. Braga Barros,Ut neque aliquam tempora sed numquam.,True
7825,6699166,Aurélien Cord|Dominique Gruyer|Houssam Halmaoui|Jean-Philippe Tarel|Laurent Caraffa|Nicolas Hautière,Vision Enhancement in Homogeneous and Heterogeneous Fog.,Yoonsoo Kim,Adipisci consectetur est numquam.,True
7826,6699167,Tadeusz Pankowski,Schema mapping and query reformulation in peer-to-peer XML data integration system.,Mikael Kurula,Dolore quaerat tempora neque.,True
7827,6699168,Czeslaw Jedrzejek|Maciej Falkowski,An efficient SQL-based querying method to RDF schemata.,Guido Izuta,Quiquia porro porro est.,True
7828,6699169,Aleksander Zgrzywa|Katarzyna Musial|Przemyslaw Kazienko,Evaluation of node position based on email communication.,Ali Hilal Ali,Ut voluptatem porro quiquia.,True
7829,6699170,Irene Ntoutsi|Myra Spiliopoulou|Yannis Theodoridis,Tracing cluster transitions for different cluster types.,Arjan van der Schaft,Eius neque ut velit etincidunt porro.,True
7830,6699171,Marcin Gorawski,Time complexity of page filling algorithms in Materialized Aggregate List (MAL) and MAL/TRIGG materialization cost.,Amin Tahmasbi-Sarvestani,Velit dolor magnam numquam.,True
7831,6699172,Izabela Szczech|Roman Slowinski|Salvatore Greco,Analysis of monotonicity properties of some rule interestingness measures.,Lijun Zhu 0001,Non ut quiquia eius.,True
7832,6699173,Adam Wierzbicki|Apostolos N. Papadopoulos|Mikolaj Morzy,Mining online auction social networks for reputation and recommendation.,Christian Ebenbauer,Tempora adipisci numquam adipisci.,False
7833,6699174,Jerzy Stefanowski|Radoslaw Z. Ziembinski,An experimental evaluation of two approaches to mining context based sequential patterns.,Clive Roberts,Numquam porro velit quaerat quiquia adipisci.,True
7834,6699175,Tadeusz Morzy|Witold Andrzejewski|Zbyszko Królikowski,How to improve efficiency of analysis of sequential data?,Masaki Ogura 0001,Quisquam numquam aliquam porro consectetur est.,True
7835,6699176,Mariusz Masewicz|Robert Wrembel|Witold Andrzejewski|Zbyszko Królikowski,Predicting access to materialized methods by means of hidden Markov model.,Houda Mehri,Dolorem dolorem etincidunt sit.,True
7836,6699177,Armin Shmilovici|Lihi Naamani|Lior Rokach,Active learning using pessimistic expectation estimators.,Daniel Alpay,Ipsum aliquam porro voluptatem.,True
7837,6699178,Marek Wojciechowski 0001|Przemyslaw Grudzinski,Integration of candidate hash trees in concurrent processing of frequent itemset queries using Apriori.,Jianping Zhou,Sit tempora aliquam ipsum.,True
7838,6699179,Pawel Bialon,A linear Support Vector Machine solver for a large number of training examples.,Armin Shmilovici,Sit eius ipsum quisquam numquam tempora voluptatem.,True
7839,6699180,Krzysztof Jankiewicz,SXCCP+: Simple XML Concurrency Control Protocol for XML Database Systems.,Bibudh Lahiri,Velit velit quaerat quaerat aliquam quisquam dolore.,False
7840,6699181,Duvan Tellez-Castro|Eduardo Mojica-Nava|Jorge I. Sofrony|Miguel F. Arevalo-Castiblanco,Adaptive synchronization of heterogeneous multi-agent systems: A free observer approach.,Christian Thomsen 0001,Ut eius amet consectetur.,True
7841,6699182,Michael C. Fu 0001|Steven I. Marcus|Xingyu Ren,Stochastic control for organ donations: A review.,Tanmay Rajpurohit,Sit modi quaerat etincidunt modi adipisci dolor.,True
7842,6699183,Lin Wang 0022|Xiaofan Wang 0001,New conditions for synchronization in dynamical communication networks.,Marko Beko,Dolore etincidunt modi neque.,True
7843,6699184,Hirokazu Komatsu|Hiroyuki Nakajima,The Deficiency Zero Theorem and global asymptotic stability for a class of chemical reaction networks with arbitrary time delays.,Deyuan Meng,Ut est dolor numquam consectetur dolor sit.,True
7844,6699185,Amani Hasan|Fritz Colonius|Gholam Reza Rokni Lamouki,Controllability near a homoclinic bifurcation.,Bryan Karney,Quaerat numquam dolorem magnam ut dolore.,True
7845,6699186,Björn Augner|Hafida Laasri,Exponential stability for infinite-dimensional non-autonomous port-Hamiltonian Systems.,Ratna Dutta,Neque voluptatem velit est.,True
7846,6699187,Brigitte Tenhumberg|Richard Rebarber|Stuart Townley,Feedback control systems analysis of density dependent population dynamics.,Joackim Bernier,Numquam voluptatem porro velit voluptatem est quaerat sit.,True
7847,6699188,Nguyen Huu Du,Stability radii of differential algebraic equations with structured perturbations.,Que Nguyet Tran Thi,Quiquia amet dolore magnam adipisci quaerat.,True
7848,6699189,Daniele Astolfi|Luca Zaccarian|Marc Jungers,On the use of low-pass filters in high-gain observers.,Christophe Demarey,Adipisci eius eius amet tempora.,True
7849,6699190,Jesse B. Hoagg|T. M. Seigler,Filtered feedback linearization for nonlinear systems with unknown disturbance.,Helen Durand,Tempora modi labore modi sed labore.,True
7850,6699191,Chunyan Han|Gang Feng 0001|Huanshui Zhang,Linear estimation for random delay systems.,Hongbin Ma,Sit consectetur ut modi magnam labore non.,True
7851,6699192,Hideaki Ishii|Kazuya Takijiri,Networked control of uncertain systems via the coarsest quantization and lossy communication.,Pierre-Cyril Aubin-Frankowski,Quisquam consectetur dolorem adipisci etincidunt quaerat quiquia labore.,True
7852,6699193,Jian-Hua Chen 0007,Infinite-time exact observability of Volterra systems in Hilbert spaces.,Jung-Min Yang,Etincidunt eius numquam quaerat.,True
7853,6699194,Fayçal Ikhouane|Oriol Gomis-Bellmunt,A limit cycle approach for the parametric identification of hysteretic systems.,Chao Chen,Etincidunt quisquam consectetur magnam est labore aliquam.,True
7854,6699195,Q. Song|Yong-Duan Song,Generalized PI control design for a class of unknown nonaffine systems with sensor and actuator faults.,Weiqun Wang,Magnam dolor tempora sit quaerat ipsum dolorem velit.,True
7855,6699196,Jitao Sun|Xiaojun Wan 0003,Approximate controllability for abstract measure differential systems.,Alexander Domoshnitsky,Ut dolor eius adipisci non.,True
7856,6699197,Hubert Rams|Markus Schöberl|Tobias Malzer,On structural invariants in the energy-based in-domain control of infinite-dimensional port-Hamiltonian systems.,John Harer,Est tempora porro non magnam.,True
7857,6699198,Anamitra Makur|Huiling Xu|Zhiping Lin,The existence and design of functional observers for two-dimensional systems.,Christopher J. Sangwin,Consectetur dolore modi consectetur dolorem sed.,True
7858,6699199,Andreas Johansson,Shift-invariant signal norms for fault detection and control.,Hiroshi Ito 0001,Labore voluptatem voluptatem ut labore non est ipsum.,True
7859,6699200,John S. Baras|P. S. Krishnaprasad|Xiaobo Tan,Control of hysteresis in smart actuators with application to micro-positioning.,Honghui Dong,Magnam consectetur numquam tempora adipisci sit ipsum numquam.,True
7860,6699201,Koichi Kobayashi|Naoto Adachi|Ryo Nonaka|Yuh Yamashita,Design of global smooth implicit control Lyapunov function for multiple-integrator system with input constraint.,Dongkui Tan,Quaerat eius etincidunt aliquam numquam.,True
7861,6699202,Markus Riedle|Xuerong Mao,Mean square stability of stochastic Volterra integro-differential equations.,Jòzef Hurwic,Labore est quisquam voluptatem est.,True
7862,6699203,Guido Izuta|Keiji Watanabe,A note on the two disk mixed sensitivity design for control system with multiple output time delays.,Genqi Xu,Sed quisquam non numquam numquam.,True
7863,6699204,Jinfeng Liu 0001|Mohsen Heidarinejad|Panagiotis D. Christofides,State-estimation-based economic model predictive control of nonlinear systems.,Soohee Han,Quaerat porro numquam consectetur quaerat dolore.,True
7864,6699205,Qi Luo|Xuerong Mao|Yi Shen 0002,New criteria on exponential stability of neutral stochastic differential delay equations.,France Chappaz,Modi quiquia magnam labore.,True
7865,6699206,Alessandro Abate|John Lygeros|Shankar S. Sastry,Probabilistic safety and optimal control for survival analysis of Bacillus subtilis.,Klaus Dietmayer,Quiquia dolorem dolore labore sed quiquia modi.,True
7866,6699207,Jan C. Willems|Timo Reis,A balancing approach to the realization of systems with internal passivity and reciprocity.,Jingyuan Zhan,Neque modi sit dolore dolor.,True
7867,6699208,David Muñoz de la Peña|Panagiotis D. Christofides,Output feedback control of nonlinear systems subject to sensor data losses.,Isabelle Fantoni,Modi porro eius amet velit.,True
7868,6699209,Fanlin Meng|Jianxiang Xi|Yisheng Zhong|Zongying Shi,Delay-dependent admissible consensualization for singular time-delayed swarm systems.,Chang Duan,Non ipsum eius est consectetur.,True
7869,6699210,Bing Chen 0001|Chong Lin|Jinpeng Yu|Peng Shi 0001,Necessary and sufficient conditions of observer-based stabilization for a class of fractional-order descriptor systems.,Muhammad Zakwan,Dolorem quiquia tempora quiquia sit ut labore ipsum.,True
7870,6699211,Yiguang Hong,Finite-time stabilization and stabilizability of a class of controllable systems.,Claudia Califano,Voluptatem porro voluptatem tempora ut aliquam dolore.,True
7871,6699212,Daniel Liberzon|Michael Margaliot,Lie-algebraic stability conditions for nonlinear switched systems and differential inclusions.,Lucas Brivadis,Numquam adipisci amet neque non.,True
7872,6699213,Michio Kono|Nobuya Takahashi|Osamu Sato|Tatsuo Suzuki,Controllability and stabilizability of a networked control system with periodic communication constraints.,Michael Shub,Sed adipisci modi dolor.,True
7873,6699214,Long Wang 0001|Ping Wei|Qiang Guan|Wensheng Yu,Easily testable necessary and sufficient algebraic criteria for delay-independent stability of a class of neutral differential systems.,Kwang-Hyun Cho,Etincidunt labore adipisci dolor tempora magnam sed ut.,True
7874,6699215,Augusto Ferrante|Lorenzo Ntogramatzidis,On the solution of the Riccati differential equation arising from the LQ optimal control problem.,Benedikt Putz,Etincidunt est neque eius ut labore sed dolorem.,True
7875,6699216,Hongye Su|Ya-Jun Pan 0001|Yong Xu 0005,Output feedback stabilization for Markov-based nonuniformly sampled-data networked control systems.,Randal Farago,Consectetur voluptatem quisquam etincidunt sit eius.,True
7876,6699217,Bartek Roszak|Edward J. Davison,Necessary and sufficient conditions for stabilizability of positive LTI systems.,Hideki Kokame,Amet adipisci tempora dolorem dolore eius tempora sit.,True
7877,6699218,Vivek S. Borkar,Cooperative dynamics and Wardrop equilibria.,Alexander L. Chistov,Voluptatem numquam modi voluptatem.,True
7878,6699219,Dong Hwan Lee|Jin Bae Park|Young Hoon Joo,Fundamental connections among the stability conditions using higher-order time-derivatives of Lyapunov functions for the case of linear time-invariant systems.,Paulo Tabuada,Neque quaerat quisquam aliquam modi modi quisquam.,True
7879,6699220,Huiling Xu|James Lam|Shengyuan Xu|Yun Zou,Bounded real lemma and robust H,Denis Iwanesko Didjeko,Tempora est non non quisquam quisquam dolor.,True
7880,6699221,Yongchao Man|Yungang Liu,Global output-feedback stabilization for a class of uncertain time-varying nonlinear systems.,Haoyu Huang,Sit consectetur amet sed.,False
7881,6699222,Driss Boutat|Latifa Boutat-Baddas|Mohamed Darouach,A new reduced-order observer normal form for nonlinear discrete time systems.,Karol Brzezinski,Etincidunt adipisci porro eius.,True
7882,6699223,Ankush Chakrabarty|Raid Ayoub|Shreyas Sundaram|Stanislaw H. Zak,Delayed unknown input observers for discrete-time linear systems with guaranteed performance.,Karim Alami,Est eius tempora neque porro dolore magnam adipisci.,True
7883,6699224,Graziano Chesi|James Lam|Ping Li 0004,On the synthesis of linear H,Andreas Wirsen,Quisquam porro neque non.,True
7884,6699225,Martin Gugat,Boundary feedback stabilization of the telegraph equation: Decay rates for vanishing damping term.,Abdelhamid Tayebi 0001,Velit quiquia ut labore quisquam eius dolorem.,True
7885,6699226,Hideki Sano,Exponential stability of a mono-tubular heat exchanger equation with output feedback.,Clemens Düpmeier,Dolor dolor ipsum dolorem quaerat eius.,True
7886,6699227,Juliang Yin|Suiyang Khoo|Zhihong Man,Finite-time stability theorems of homogeneous stochastic nonlinear systems.,Lenka Pavelková,Dolor dolor est dolor labore ut non non.,True
7887,6699228,Efstathios Bakolas,Decentralized spatial partitioning algorithms for multi-vehicle systems based on the minimum control effort metric.,Mireille E. Broucke,Ut dolore neque neque est labore neque.,True
7888,6699229,Manfred Deistler|Siep Weiland|Wolfgang Scherrer,On continuity and consistency of ℓ,Elias B. Kosmatopoulos,Aliquam dolore consectetur sed velit numquam.,True
7889,6699230,Yilun Shang,Resilient consensus of switched multi-agent systems.,Tsu-Chin Tsao,Labore dolore amet consectetur etincidunt numquam etincidunt modi.,True
7890,6699231,Julien M. Hendrickx|Pierre-Yves Chevalier|Raphaël M. Jungers,Tight bound for deciding convergence of consensus systems.,Paolo Massioni,Eius sit magnam dolorem.,True
7891,6699232,Eduardo E. Paolini|Guanrong Chen|Jorge L. Moiola|María Belén D'Amico,Controlling Neimark-Sacker bifurcations in discrete-time multivariable systems.,David Bétaille,Eius quaerat voluptatem magnam sit ut porro non.,True
7892,6699233,Bao-Zhu Guo|Jiankang Liu|Ruiqi Hao,Order reduction-based uniform approximation of exponential stability for one-dimensional Schrödinger equation.,Colin N. Jones,Voluptatem numquam etincidunt dolore velit velit adipisci ut.,True
7893,6699234,Hitay Özbay|M. O. Yegin,On Smith predictor based controllers for plants with time delay and multiple unstable modes.,Choon Yik Tang,Neque ipsum sit quisquam sit quaerat.,True
7894,6699235,Tong-Hui Qian|Xinghuo Yu 0001|Zhi-Hong Guan,On controllability and observability for a class of impulsive systems.,Andrea Minari,Eius labore sed numquam velit quiquia etincidunt neque.,True
7895,6699236,Alberto Isidori|Hongye Su|Lei Wang 0059,Output feedback stabilization of nonlinear MIMO systems having uncertain high-frequency gain matrix.,Baigen Cai,Aliquam magnam quaerat sit tempora voluptatem eius.,True
7896,6699237,Anup Biswas,An eigenvalue approach to the risk sensitive control problem in near monotone case.,Xun Li 0002,Dolore numquam ipsum eius dolor quisquam quisquam aliquam.,True
7897,6699238,Algo Carè|Marco C. Campi|Sergio M. Savaresi|Simone Formentin,Deterministic continuous-time Virtual Reference Feedback Tuning (VRFT) with application to PID design.,Caiyun Liu,Ipsum etincidunt modi amet modi.,True
7898,6699239,Eduardo Casas|Enrique Zuazua,Spike controls for elliptic and parabolic PDEs.,Jalal Almhana,Quaerat etincidunt modi tempora neque quisquam neque.,True
7899,6699240,Lei Liu 0008|Zhaojing Wu 0001,Intermittent stochastic stabilization based on discrete-time observation with time delay.,Christian Bender,Sed velit amet numquam ut quaerat numquam velit.,True
7900,6699241,Jian Wang 0088,Quantizer design for asymptotic stability of quantized linear systems with saturations.,Khuong Nguyen-An,Dolorem sit modi tempora amet eius quaerat.,True
7901,6699242,Ali A. Zaidi|Mikael Skoglund|Serdar Yüksel|Tobias J. Oechtering,On the tightness of linear policies for stabilization of linear systems over Gaussian networks.,Gheorghi Guzun,Quiquia sit etincidunt ut quisquam ipsum.,True
7902,6699243,Chandan Pal|K. Suresh Kumar|Mrinal K. Ghosh|Somnath Pradhan,Nonzero-sum risk-sensitive stochastic differential games: A multi-parameter eigenvalue problem approach.,Sarita Nemani,Dolor sit amet consectetur sit porro ipsum tempora.,True
7903,6699244,Caisheng Wang|Feng Lin 0001|Hongwei Zhang 0001|Junhui Zhao|Yi-Liang Chen|Zhong Chen,Modeling and control of discrete event systems using finite state machines with variables and their applications in power grids.,Farid Sheikholeslam,Dolore eius quisquam ipsum quisquam aliquam amet.,True
7904,6699245,Jason J. Ford,Partially observed non-linear risk-sensitive optimal stopping control for non-linear discrete-time systems.,Qingxin Meng 0003,Est neque dolorem non non quaerat modi dolor.,True
7905,6699246,Fubo Zhu|Junfeng Zhang|Zhengzhi Han,Stability analysis of stochastic differential equations with Markovian switching.,Charles Poussot-Vassal,Sed dolorem numquam velit quaerat magnam voluptatem.,True
7906,6699247,Han Yan|Tianqiu Yu,Simultaneous controller design for time-varying linear systems.,Chadi Altrjman,Etincidunt ut quaerat quiquia non sed.,True
7907,6699248,Luc Jaulin|Simon Rohou,Exact bounded-error continuous-time linear state estimator.,Alexandre Trofino,Quaerat amet sit non porro quisquam quisquam.,True
7908,6699249,Miroslav Krstic|Tiago Roux Oliveira,Extremum seeking boundary control for PDE-PDE cascades.,Lanlin Yu,Velit velit dolor adipisci aliquam.,True
7909,6699250,Chengdong Li|Fang Shang|Yungang Liu,Global stabilization for feedforward nonlinear systems with unknown control direction and unknown growth rate.,Mengran Xue,Sit quisquam consectetur adipisci velit adipisci consectetur tempora.,True
7910,6699251,Mihály Petreczky,Realization theory for linear switched systems: Formal power series approach.,Jun-ichi Imura,Dolore numquam voluptatem modi sed modi.,True
7911,6699252,Gianna Stefani|Laura Poggiolini,State-local optimality of a bang-bang trajectory: a Hamiltonian approach.,Dan Goreac,Aliquam magnam dolore ipsum amet ipsum non ipsum.,True
