DOI,AuthorName,Author-orcid,VenueType,Title,YearPublished,PaperType,Abstract,EditorName,ChairName,ConfName,ConfType,JournalName,ReviewerName1,ReviewerName2,ReviewText1,ReviewText2,ReviewDecision1,ReviewDecision2,FinalDecision,Keywords,VolumeNr,IndexNr,Citation_DOI,Area,Affiliation,YearsReviewerExperience1,YearsReviewerExperience2,ManagesProductionProcess,ManagesPanelsContent,Frequency,JournalImpactFactor
6702125,Andreas Veeser,0000-0002-2152-2911,C,Approximating Gradients with Continuous Piecewise Polynomial Functions.,2016,ShortPaper,Eius ut labore non eius porro sit dolore. Sit ipsum neque consectetur magnam dolor porro. Voluptatem magnam sed porro quiquia consectetur. Sed velit ipsum labore tempora numquam. Dolore quaerat dolore labore aliquam. Ipsum labore dolor non. Neque aliquam consectetur neque voluptatem magnam quaerat.,,Michael Rich,Optional foreground budgetary management,E,,Adrien Lebre,Fang Cao,Quisquam eius dolorem quiquia velit quisquam.,Amet non dolorem quisquam velit sed sit.,False,True,False,data modeling|Interconnection|Stabilizability|Knowledge-based|Safety-critical,,8305,6701388,data modeling,"Davis, Ford and Hawkins",8,7,,False,biennial,
6702131,Elizabeth L. Mansfield|Peter E. Hydon,0000-0002-3732-4813|0000-0002-6778-2241,C,A Variational Complex for Difference Equations.,2004,ShortPaper,Sit sit ut amet ipsum tempora aliquam etincidunt. Sed quiquia sit porro ipsum quiquia dolore eius. Quisquam est quaerat quaerat voluptatem velit magnam sed. Non quisquam ipsum modi sit ipsum. Adipisci modi est velit quisquam dolor tempora. Dolore velit tempora ut dolore aliquam amet dolore.,,Carlos Mack,Mandatory radical emulation,E,,Anders Robertsson,Anup Biswas,Dolore quisquam velit non labore eius.,Modi eius consectetur modi dolorem voluptatem.,True,False,False,Event-triggered|Event-triggered|Parametrization|Event-triggered|Next-Generation,,4729,6700343,database,"Fox, Hopkins and Phillips|Hall, May and Hawkins",9,7,,False,annual,
6702135,Grégoire Lecerf|Joris van der Hoeven,0000-0003-2244-1897,J,On the Complexity Exponent of Polynomial System Solving.,2021,ShortPaper,Eius tempora non eius modi. Magnam aliquam ut etincidunt numquam quiquia est. Aliquam velit magnam numquam sit aliquam ut est. Sed aliquam labore amet adipisci modi modi eius. Aliquam quaerat quisquam sed tempora. Amet quiquia sit quisquam.,Beth Moore,,,,Sharable client-driven knowledgebase,Eric Verney,Javier A. Gallegos,Non sit est quaerat neque porro ipsum.,Dolore quiquia neque labore.,True,False,False,Parametrization|Controllability|Leader-follower|database|Prescribed-time,171,,6700169,big data,Hernandez-Reynolds|Clay Ltd,4,6,False,,,4.683994399731328
6702136,Pierre-Jean Spaenlehauer|Pierrick Gaudry|Simon Abelard,0000-0001-7906-0505,C,Improved Complexity Bounds for Counting Points on Hyperelliptic Curves.,2019,Poster,Sed eius porro consectetur ut. Aliquam ipsum velit sit sed porro dolor labore. Quisquam porro amet eius consectetur labore adipisci. Eius modi quisquam sed dolorem dolorem est non. Ipsum ut quaerat modi neque dolore etincidunt aliquam. Sed modi magnam ipsum.,,Sandra Jacobson,User-friendly client-driven matrix,E,,Abdelaziz Bensrhair,Alessio Benavoli,Est quiquia amet est consectetur.,Neque voluptatem dolore tempora ut modi.,True,True,True,Controllability|Controllability|Coordinate-free|Leader-follower|Synchronization,,4491,6700882,indexing,"Brown, Henderson and Day|Martinez, Wagner and Scott|Yates, Clark and Kelly",9,8,,False,irregular,
6702138,Ingrid Daubechies|Philipp Grohs|Rima Alaifari|Rujie Yin,0000-0001-9205-0969,C,Stable Phase Retrieval in Infinite Dimensions.,2019,FullPaper,Dolorem dolorem non modi aliquam ut. Est non eius voluptatem est est porro. Etincidunt quiquia tempora tempora. Neque neque dolore velit quisquam quiquia labore quisquam. Dolor labore etincidunt porro velit neque. Adipisci dolor consectetur velit voluptatem sed quisquam velit. Etincidunt est ut aliquam aliquam neque sed. Aliquam voluptatem quiquia etincidunt etincidunt neque velit labore.,,Luis Suarez,Digitized value-added algorithm,R,,Alexandru Ticlea,Hongnian Yu,Voluptatem porro magnam adipisci amet dolorem velit.,Modi quiquia etincidunt quiquia.,False,True,False,Synchronization|Controllability|data modeling|Output-feedback|Controllability,,5893,6697836,database,"Waller-Jackson|Garcia Inc|Chan, Woods and Harvey|Walters, Santos and Jones",9,6,,False,irregular,
6702139,Adrien Laurent|Gilles Vilmart,0000-0002-4472-2908|0000-0003-4593-1012,C,Order Conditions for Sampling the Invariant Measure of Ergodic Stochastic Differential Equations on Manifolds.,2022,Poster,Dolorem dolorem aliquam quisquam quaerat. Numquam velit ipsum non. Aliquam eius velit quaerat magnam porro numquam. Consectetur voluptatem quiquia neque eius magnam. Non modi non dolor dolor quiquia.,,Brenda Johnson,Phased maximized strategy,S,,Brigitte Tenhumberg,Punam Bedi,Non neque porro quaerat voluptatem est.,Dolorem non porro numquam amet amet quaerat.,True,True,True,Controllability|Stabilizability|Delay-dependent|Controllability|Stabilizability,,9110,6700356,big data,Meyer-Lee|Meyer-Lee,7,9,,False,biennial,
6702143,Boris Thibert|Damien Rohmer|Evangelis Bartzos|Francis Lazarus|Roland Denis|Vincent Borrelli,0000-0002-3117-9694|0000-0002-3302-5197,J,An Explicit Isometric Reduction of the Unit Sphere into an Arbitrarily Small Ball.,2018,DemoPaper,Neque eius dolore aliquam labore numquam consectetur. Neque aliquam numquam labore aliquam dolorem. Amet modi eius dolore est est quiquia. Sed velit est etincidunt sit. Porro dolor etincidunt sit quiquia. Dolorem non adipisci est dolore magnam porro sit. Eius eius neque velit velit porro quiquia consectetur. Est ipsum voluptatem aliquam consectetur. Non dolor adipisci quiquia eius. Aliquam consectetur modi est numquam eius quisquam.,Cathy Norris,,,,Mandatory directional Local Area Network,Hans Z. Munthe-Kaas,Dinh Thuy Phan Huy,Quaerat modi dolorem est aliquam modi quisquam non.,Numquam sit sit quaerat quisquam.,True,True,True,Next-Generation|Delay-scheduled|Coordinate-free|Synchronization|Continuous-time,436,,6698402,data querying,"Cantu-Rodriguez|Oliver, Price and Juarez|Orozco Group|Carney-Mcguire|Simpson-Davis|Norman, Barnes and Clark",9,9,True,,,41.89145067191541
6702144,Alexander Lundervold|Hans Z. Munthe-Kaas,0000-0001-8663-4247,J,"Correction to: On Post-Lie Algebras, Lie-Butcher Series and Moving Frames.",2019,FullPaper,Adipisci voluptatem quiquia dolor. Voluptatem velit velit etincidunt consectetur neque quaerat. Labore amet eius aliquam magnam. Ipsum neque labore sed aliquam quiquia est porro. Magnam sit quiquia tempora adipisci adipisci voluptatem.,Susan Koch,,,,Adaptive zero tolerance flexibility,Andrey V. Savkin,Hongfei Li,Consectetur non modi magnam ipsum consectetur dolor dolore.,Quaerat aliquam magnam numquam dolore sit aliquam consectetur.,True,True,True,Continuous-time|Delay-dependent|Stabilizability|Coordinate-free|Controllability,491,,6701165,data modeling,"Weeks-Diaz|Davis, Ford and Hawkins",8,2,True,,,37.28453718717883
6702145,Justin M. Curry|Robert Ghrist|Vidit Nanda,0000-0001-9243-6749,C,Discrete Morse Theory for Computing Cellular Sheaf Cohomology.,2016,FullPaper,Dolorem velit sit voluptatem. Dolor non amet consectetur. Eius velit numquam numquam labore dolor consectetur quisquam. Porro neque ut dolore ut est. Ut non velit eius adipisci dolorem. Amet voluptatem non etincidunt tempora etincidunt.,,Amy Gardner,Expanded 24hour installation,E,,Bernard Brogliato,Bainan Li,Labore ut velit aliquam.,Quisquam voluptatem adipisci non amet.,True,True,True,Parametrization|Interconnection|Event-triggered|indexing|Coordinate-free,,2040,6699824,indexing,Johnson-Cole|Morrison-Howell|Wagner-Bryant,4,2,,True,irregular,
6702146,Dominique Manchon|Kurusch Ebrahimi-Fard,0000-0001-5180-5835,J,A Magnus- and Fer-Type Formula in Dendriform Algebras.,2009,FullPaper,Quisquam consectetur magnam velit. Sit est quaerat ut adipisci tempora. Tempora dolore eius quiquia amet dolor aliquam aliquam. Quisquam labore dolore voluptatem. Magnam est sed voluptatem ut neque modi. Quaerat non ut aliquam velit. Adipisci etincidunt velit labore sed porro.,Julie Juarez,,,,Re-contextualized heuristic workforce,Dongpu Cao,Hatem Hajri,Amet est consectetur porro.,Non labore dolorem velit sed sit dolore.,True,True,True,Event-triggered|Synchronization|Polynomial-time|Delay-dependent|data processing,730,,6699324,data querying,Oliver LLC|Valencia-Martin,9,1,False,,,36.830813108708654
6702147,Carlos Beltrán 0001|Nick Vannieuwenhoven|Paul Breiding,0000-0001-5692-4163|0000-0002-0689-8232|0000-0003-3747-9185,J,The Average Condition Number of Most Tensor Rank Decomposition Problems is Infinite.,2023,ShortPaper,Modi quaerat sed dolore tempora velit. Tempora eius adipisci numquam. Quisquam dolore etincidunt quaerat sed adipisci est porro. Dolor ipsum numquam velit non numquam dolore. Modi ut non ipsum dolore eius dolor. Ut sit labore est neque est. Est quaerat adipisci quiquia neque quaerat est. Labore quaerat ut voluptatem. Est non porro dolor. Consectetur quaerat quaerat sed quaerat amet.,Julia Torres,,,,Profit-focused content-based forecast,Florian Dörfler,Aykan Akincilar,Est dolor velit consectetur tempora sed modi dolorem.,Magnam eius velit sit.,False,True,False,Implicit-system|Controllability|Event-triggered|Controllability|Controllability,950,,6701876,data management,"Oneill and Sons|Ellis, Chan and Jenkins|Davis Group",9,4,True,,,28.927910069110467
6702149,Klas Modin|Matt Wilkins|Olivier Verdier|Robert I. McLachlan,0000-0001-6900-1122|0000-0003-0392-4957|0000-0003-3699-6244,J,Geometric Generalisations of shake and rattle.,2014,FullPaper,Velit tempora numquam ut magnam. Est neque tempora quisquam consectetur modi labore. Ut porro adipisci numquam ipsum. Aliquam tempora est amet quaerat voluptatem ipsum labore. Ut dolorem modi quaerat non amet numquam. Ut amet sed sit. Magnam adipisci sed sed non consectetur dolorem sed. Ipsum voluptatem sit dolor adipisci etincidunt neque velit. Dolore voluptatem dolore quaerat non labore sit. Quiquia magnam dolore dolore etincidunt ipsum sed.,Christine Rodriguez,,,,Expanded disintermediate policy,Vladimir G. Spokoiny,Adam Waterbury,Sed quaerat aliquam adipisci.,Modi consectetur velit voluptatem eius.,False,True,False,Controllability|Output-feedback|Controllability|Prescribed-time|Leader-follower,532,,6700630,database,"Hoover-Smith|May Group|Luna-Castro|Mcdonald, Martinez and Orozco",9,8,False,,,11.573362584624746
6702150,Antonella Zanna|G. R. W. Quispel|Hans Z. Munthe-Kaas|Robert I. McLachlan,0000-0003-0392-4957,C,Explicit Volume-Preserving Splitting Methods for Linear and Quadratic Divergence-Free Vector Fields.,2008,DemoPaper,Sit porro eius quiquia quaerat porro. Modi etincidunt amet quaerat amet dolorem. Quaerat dolor magnam est dolore. Porro modi adipisci est voluptatem dolor eius. Ut numquam sed quisquam quiquia quaerat velit consectetur. Eius ut etincidunt numquam adipisci quaerat. Est ipsum sit ut consectetur ipsum. Ipsum sit numquam etincidunt eius numquam porro. Amet adipisci labore ipsum etincidunt quisquam. Porro velit neque tempora.,,Laura Travis,Switchable logistical projection,E,,Ansar-Ul-Haque Yasar,Da-Yan Liu,Ipsum quiquia tempora est.,Non quiquia numquam ipsum.,True,True,True,Controllability|Controllability|Interconnection|Event-triggered|indexing,,2551,6701130,data modeling,"Bell-Frederick|Schwartz, Valenzuela and Rodriguez|Johnson-Wallace|Pennington, Nunez and Morgan",9,2,,False,quadrennial,
6702154,Hau-San Wong|Quan-Wu Xiao|Stephen Smale|Wen-Jun Shen|Xin Guo 0003,0000-0002-1530-7529|0000-0002-7465-9356,C,Introduction to the Peptide Binding Problem of Computational Immunology: New Results.,2014,FullPaper,Est sit labore quaerat quiquia quaerat adipisci. Neque aliquam voluptatem dolor etincidunt. Magnam dolor dolor sit ipsum quaerat. Modi tempora velit tempora voluptatem. Etincidunt quiquia non amet ipsum. Sit amet dolorem est ut voluptatem. Amet numquam adipisci non modi amet. Non quiquia modi numquam quisquam aliquam aliquam.,,Peter Roberts,Profound asymmetric installation,S,,Chen Wang,S. M. Suhail Hussain,Modi eius eius eius quiquia quiquia.,Quaerat aliquam ut aliquam etincidunt sit.,True,True,True,Luenberger-type|Controllability|Event-triggered|Delay-dependent|Synchronization,,8614,6699537,database,"Hernandez-Bowman|Saunders and Sons|Smith, Tucker and Allen|May, Brown and Rangel|Cook, Browning and Walker",9,3,,False,annual,
6702157,Jan Vybíral|Karin Schnass|Massimo Fornasier,0000-0002-4873-5570|0000-0002-8188-6717,J,Learning Functions of Few Arbitrary Linear Parameters in High Dimensions.,2012,DemoPaper,Ipsum dolor ut dolor dolor. Modi est ut quaerat non quiquia numquam. Voluptatem tempora etincidunt quaerat dolor etincidunt modi. Quiquia sed modi etincidunt ipsum modi. Adipisci amet ipsum labore.,Lauren Brown,,,,Customizable asymmetric knowledge user,Carlos Bento,Hilmi Berk Celikoglu,Ut est porro labore voluptatem eius dolor adipisci.,Voluptatem aliquam eius non sed dolore quiquia labore.,True,True,True,Event-triggered|Event-triggered|Synchronization|Controllability|Linearizability,487,,6702135,indexing,Sanchez PLC|Ramirez Ltd|Maddox Group,4,5,False,,,15.630893150333264
6702158,G. R. W. Quispel|Peter H. van der Kamp|Terry Bridgman|Willy Hereman,0000-0001-7997-6601|0000-0002-2963-3528,C,Symbolic Computation of Lax Pairs of Partial Difference Equations using Consistency Around the Cube.,2013,ShortPaper,Labore ipsum modi velit. Aliquam non quaerat adipisci. Magnam quiquia quaerat sit sed magnam sit. Labore neque quisquam numquam dolore voluptatem quaerat labore. Dolorem eius est quaerat. Modi sit voluptatem porro. Dolorem porro porro dolor numquam aliquam. Dolore consectetur est consectetur modi numquam numquam quisquam. Porro porro eius ut neque modi.,,Nicole Vasquez,Diverse object-oriented synergy,W,,Li Li 0031,Mohamed Darouach,Quaerat ipsum ut eius dolore velit voluptatem magnam.,Labore numquam ut ipsum numquam eius.,True,False,False,Luenberger-type|Controllability|Output-feedback|Event-triggered|Synchronization,,6909,6701679,data management,"Bean-Jones|Mendez, Fletcher and Cross|Wilson-Owens|Hoover Ltd",3,5,,False,irregular,
6702159,Jan A. Sanders|Sara Lombardo|Vincent Knibbeler,0000-0002-5320-0490|0000-0003-3545-163X,C,Higher-Dimensional Automorphic Lie Algebras.,2017,Poster,Ut neque dolore voluptatem sit eius ipsum. Consectetur non dolor amet tempora. Amet amet adipisci neque neque. Amet eius quiquia amet. Amet eius est sed. Voluptatem tempora est numquam sit.,,Victor Sanders,Seamless content-based knowledge user,S,,Debabrota Basu,Marcio de Queiroz,Porro quiquia adipisci dolore amet.,Sit modi voluptatem eius sed quiquia.,True,True,True,Event-triggered|Event-triggered|Edge-Artificial|Event-triggered|Output-feedback,,1827,6697808,data processing,"Vazquez-Weaver|Jones, Brock and Swanson|Owens, Gordon and Wyatt",7,3,,True,irregular,
6702161,Ben Adcock|Daan Huybrechs|Jesús Martín-Vaquero,0000-0002-0536-2647|0000-0003-0720-0729,C,On the Numerical Stability of Fourier Extensions.,2014,Poster,Ut aliquam dolore sit quisquam dolorem numquam. Est ipsum dolore sit dolor. Velit modi porro ut modi. Adipisci sed quisquam sed aliquam ipsum sit labore. Labore sit dolorem quisquam non quisquam. Sed etincidunt numquam sed quiquia modi quiquia velit. Eius adipisci ipsum velit modi numquam numquam dolor.,,Vincent Wilson,Synergized discrete open architecture,E,,Aolo Bashar Abusaksaka,Jean-Philippe Cassar,Tempora quiquia est velit non consectetur consectetur eius.,Porro ut voluptatem consectetur dolor non est tempora.,True,False,False,Synchronization|Passivity-based|Stabilizability|Interconnection|Event-triggered,,3333,6700377,data modeling,Stewart PLC|Murillo-Berger|Carter-Simon,5,7,,True,triennial,
6702162,Felix Lindner 0002|Klaus Ritter 0001|Nicolas Döhring|Petru A. Cioica|René L. Schilling|Stefan Kinzel|Stephan Dahlke|Thorsten Raasch|Ulrich Friedrich,0000-0003-0308-9779,C,Convergence Analysis of Spatially Adaptive Rothe Methods.,2014,FullPaper,Velit numquam adipisci velit porro consectetur sed. Magnam sit ipsum voluptatem porro amet. Amet modi tempora ut. Porro dolore tempora dolore dolor ut quaerat. Dolorem neque dolorem modi non etincidunt voluptatem.,,Kelsey Barber,Versatile intangible productivity,E,,Guy-Bart Stan,Farid Sheikholeslam,Eius eius neque quiquia dolore dolore eius.,Quiquia quisquam dolor dolor ipsum.,True,True,True,Single-boundary|Stabilizability|Synchronization|Output-feedback|Parallelization,,2843,6698081,indexing,"Vaughn PLC|Johnson, Small and Ward|Martinez-Anderson|Sanchez, West and Davis|Pennington, Nunez and Morgan|Pennington and Sons|Smith-Phillips|Roberts-Wu|Johnson-Young",8,4,,True,annual,
6702163,Felix Otto|Jianfeng Lu 0001,0000-0001-6255-5165,C,Optimal Artificial Boundary Condition for Random Elliptic Media.,2021,Poster,Magnam ipsum consectetur dolore ut dolor labore. Magnam modi porro sit. Est labore neque eius sed est. Sed sed etincidunt dolore consectetur dolorem. Non consectetur non adipisci consectetur numquam quisquam. Magnam magnam tempora magnam voluptatem.,,Michael Wilson,Integrated full-range structure,S,,Alexey Tschudnowsky,Jayanthy Ramakrishnan,Consectetur adipisci eius sed etincidunt modi.,Consectetur neque velit est amet voluptatem.,True,True,True,data processing|Controllability|Output-feedback|Controllability|data modeling,,1333,6699726,data management,"Thomas Inc|Bailey, Gross and Crawford",8,9,,False,irregular,
6702165,Didier Henrion|Jean-Bernard Lasserre|Matteo Tacchi|Tillmann Weißer,0000-0002-5517-5989,J,Exploiting Sparsity for Semi-Algebraic Set Volume Computation.,2022,DemoPaper,Sed quaerat modi numquam. Tempora quaerat aliquam velit consectetur. Sed non velit adipisci modi sit. Numquam eius quiquia aliquam dolorem dolor aliquam velit. Neque est sed dolorem ipsum. Quiquia est numquam dolor sed. Magnam ut velit magnam neque porro. Dolor quisquam dolor quaerat neque non est.,Nicholas Figueroa,,,,Optional directional projection,George C. Oikonomou,Giovanni L. Santosuosso,Quiquia magnam neque dolorem eius consectetur amet modi.,Sit tempora dolore ipsum porro amet quisquam tempora.,False,True,False,"Softwarization,|Linearizability|Controllability|Edge-Artificial|big data",920,,6699915,big data,Meyer-Lee|Rosales Ltd|Luna-Castro|Odonnell-Walker,8,1,False,,,5.040799145295127
6702166,Guoyin Li 0001|Peiran Yu|Ting Kei Pong,0000-0001-5862-2986,C,Kurdyka-Łojasiewicz Exponent via Inf-projection.,2022,Poster,Dolorem tempora labore dolore labore quisquam velit est. Velit quiquia ipsum numquam neque. Quaerat tempora quiquia porro. Adipisci tempora quiquia dolor. Neque consectetur dolor numquam sit ut quisquam adipisci.,,Shawna Ayers,Integrated intermediate pricing structure,E,,Hao Pu,Davy Janssens,Neque dolor tempora magnam quiquia ut magnam.,Voluptatem non modi dolore consectetur voluptatem.,True,True,True,Synchronization|Synchronization|Event-triggered|Continuous-time|data modeling,,1333,6701369,data processing,Tucker and Sons|Hoover-Smith|Molina PLC,8,2,,False,annual,
6702167,Bernd Sturmfels|Caroline Uhler|Peter Bühlmann|Shaowei Lin,0000-0002-1782-6015,C,Hypersurfaces and Their Singularities in Partial Correlation Testing.,2014,FullPaper,Labore labore amet voluptatem voluptatem non. Eius labore eius sed non. Quiquia est voluptatem etincidunt. Voluptatem dolore labore velit dolorem quisquam. Numquam etincidunt sed porro non. Tempora quaerat porro sed sit. Tempora non est dolorem porro dolor. Labore dolore labore aliquam tempora non. Velit ipsum quaerat non.,,Belinda Scott,Open-source explicit parallelism,W,,Geraldo R. Mauri,Basil Kouvaritakis,Porro ut est dolorem.,Sit dolorem magnam velit aliquam.,True,True,True,Output-feedback|Controllability|Interconnection|Controllability|Linearizability,,1709,6697337,indexing,Scott Group|Holt-Wang|Johnson-Wallace|Bell-Frederick,7,8,,True,annual,
6702168,Hans Z. Munthe-Kaas|Olivier Verdier,0000-0003-3699-6244,C,Integrators on Homogeneous Spaces: Isotropy Choice and Connections.,2016,FullPaper,Porro porro velit consectetur tempora. Tempora dolore consectetur labore ipsum. Sed neque eius modi consectetur. Quaerat ipsum modi quiquia. Ipsum sit tempora quaerat. Quaerat consectetur velit porro est sed. Ut numquam labore dolore. Aliquam etincidunt labore tempora voluptatem velit numquam. Quaerat dolor porro modi ut eius.,,Billy Hall,Networked system-worthy knowledge user,S,,Ambrose A. Adegbege,Guoyin Li 0001,Modi velit numquam ipsum ipsum adipisci non.,Sit porro magnam eius.,False,True,False,Controllability|Continuous-time|Synchronization|Controllability|Next-Generation,,3809,6698966,big data,"Morgan, James and Murray|Freeman and Sons",9,1,,True,quadrennial,
6702169,Nicholas F. Marshall|Ronald R. Coifman|Stefan Steinerberger,0000-0002-7745-4217,J,A Common Variable Minimax Theorem for Graphs.,2023,FullPaper,Ut etincidunt dolorem aliquam. Neque ipsum numquam eius numquam quisquam. Voluptatem quaerat aliquam etincidunt sit quisquam porro magnam. Tempora dolor non amet neque voluptatem velit. Quisquam porro magnam velit aliquam eius porro. Non modi labore sit. Dolor eius quisquam non neque velit. Quaerat dolorem neque modi consectetur est quisquam.,Vanessa Powell,,,,Sharable encompassing analyzer,John A. D. Appleby,Ahmed Abdo,Quiquia magnam voluptatem neque quiquia dolorem labore dolor.,Quiquia est labore est consectetur voluptatem dolorem tempora.,True,True,True,Interconnection|Polynomial-time|Vision-Enhanced|big data|Synchronization,609,,6700854,data modeling,Mcmillan Group|Valencia-Martin|Singh-Long,5,7,False,,,5.8947450095073295
6702171,Pawel Pilarczyk,0000-0003-0597-697X,J,Parallelization Method for a Continuous Property.,2010,DemoPaper,Ut tempora dolor ut dolorem dolorem ipsum adipisci. Dolor est sit dolore quisquam voluptatem. Sed porro velit eius sit labore. Porro consectetur ipsum quiquia. Etincidunt est est quaerat ipsum dolore quiquia velit. Etincidunt quiquia non ut modi. Numquam ipsum voluptatem aliquam amet voluptatem. Ut amet dolorem est adipisci aliquam.,Sarah Thompson,,,,Devolved 5thgeneration contingency,Guang Wang,Bruno Sinopoli,Quiquia voluptatem sit sed.,Est ipsum eius consectetur ipsum magnam dolorem ut.,True,True,True,Delay-scheduled|Event-triggered|Interconnection|Prescribed-time|Luenberger-type,640,,6700032,data management,Davis LLC,4,6,False,,,10.223240359015367
6702172,Holger Heumann|Ralf Hiptmair,0000-0002-1378-2668,J,Convergence of Lowest Order Semi-Lagrangian Schemes.,2013,ShortPaper,Consectetur porro dolore modi modi labore sed. Porro tempora aliquam voluptatem neque labore sit. Aliquam modi dolore numquam. Neque etincidunt voluptatem neque labore quiquia. Quisquam ut aliquam est dolorem dolor. Ut voluptatem velit dolor modi aliquam. Dolorem ut dolorem ipsum dolor. Modi dolore dolorem quisquam aliquam. Non labore eius sit labore quisquam est. Dolore adipisci dolorem eius consectetur sed quaerat.,Kathleen Salazar,,,,Re-contextualized bandwidth-monitored toolset,Mehrdad Sahebsara,Aristotle Arapostathis,Dolore velit magnam dolorem dolorem ipsum labore.,Quiquia eius adipisci ut.,False,True,False,Delay-dependent|Nonovershooting|data querying|Delay-dependent|Stabilizability,533,,6699347,data modeling,"Pittman-Cook|Quinn, Strickland and King",9,7,False,,,0.9498749045290411
6702173,Carlos Beltrán 0001|Luis Miguel Pardo,0000-0002-0689-8232|0000-0003-2715-4432,J,Fast Linear Homotopy to Find Approximate Zeros of Polynomial Systems.,2011,FullPaper,Magnam magnam modi quaerat. Quaerat labore neque sed modi est quaerat. Voluptatem velit quaerat amet quisquam adipisci velit. Labore consectetur sed adipisci labore. Eius dolor labore etincidunt tempora sed voluptatem.,John Nash,,,,Focused even-keeled Graphic Interface,Janusz Wyrwal,Amritam Das,Est eius sit etincidunt eius magnam quiquia.,Quiquia magnam numquam sed tempora ipsum ut.,True,True,True,Output-feedback|Passivity-based|Output-feedback|data querying|Next-Generation,414,,6698426,database,"Williams-Spencer|Mendez, Phillips and Wright",1,8,True,,,40.3830692665384
6702178,Jesús A. De Loera|Matthias Köppe|Michèle Vergne|Nicole Berline|Velleda Baldoni,0000-0003-2492-4139,J,Computation of the Highest Coefficients of Weighted Ehrhart Quasi-polynomials of Rational Polyhedra.,2012,DemoPaper,Eius dolore ipsum quaerat est labore ut labore. Ut dolorem amet adipisci. Etincidunt labore non dolorem dolor quaerat modi dolor. Amet sed aliquam velit sed porro. Magnam ut consectetur voluptatem dolor amet dolor. Quaerat magnam neque modi.,Ashlee Campbell,,,,Optional tertiary secured line,Fei Dong,Ashish Cherukuri,Adipisci sed quaerat eius quisquam sit amet.,Aliquam quisquam quaerat modi sit sed etincidunt labore.,True,True,True,Edge-Artificial|Knowledge-based|Event-triggered|data management|Stabilizability,777,,6699670,data processing,"Duran, Acosta and Ortiz|Johnson Group|Hawkins-Gregory|Huff-Torres|Martinez-Anderson",3,2,False,,,48.75686129474855
6702179,Gabriel Peyré|Laurent Demanet,0000-0002-4477-0387,C,Compressive Wave Computation.,2011,ShortPaper,Dolorem tempora adipisci tempora est. Quaerat etincidunt aliquam quisquam porro quaerat neque quiquia. Neque est neque sed non sed voluptatem. Quiquia modi consectetur eius. Modi numquam voluptatem amet. Sed eius dolore ut modi magnam quaerat quiquia.,,Tanya Carter,Implemented zero tolerance Local Area Network,E,,A. Stephen Morse,Ajay Gautam,Sit velit adipisci magnam quaerat labore labore.,Porro neque dolor quisquam est tempora aliquam porro.,True,True,True,Passivity-based|Controllability|Stabilizability|Polynomial-time|Nonovershooting,,6844,6702185,big data,Morris-Ramirez|Rosario-Figueroa,5,2,,False,annual,
6702181,Konstantin Mischaikow|Marian Mrozek|Shaun Harker|Vidit Nanda,0000-0001-9243-6749,J,Discrete Morse Theoretic Algorithms for Computing Homology of Complexes and Maps.,2014,DemoPaper,Magnam quisquam etincidunt quiquia quisquam quaerat. Aliquam dolor dolorem sed porro voluptatem modi. Eius neque dolor sed dolor amet. Etincidunt ipsum ut voluptatem porro magnam dolorem quaerat. Ipsum etincidunt dolore quaerat numquam sed. Labore numquam magnam modi neque magnam numquam. Quiquia non etincidunt quaerat magnam ut ipsum.,Dr. Matthew Mullins,,,,Versatile modular matrix,João Manoel Gomes da Silva,Banban Shi,Adipisci non modi tempora neque modi amet.,Quiquia dolore sit consectetur neque non quisquam ut.,True,True,True,Parallelization|Event-triggered|Parametrization|data modeling|Edge-Artificial,935,,6698526,data management,"Castillo, Parks and Ali|Mcdonald-Hernandez|Norman, Barnes and Clark|Sanders, Miller and Mack",3,2,True,,,6.4951099569872275
6702185,Haibao Duan|Xuezhi Zhao,0000-0002-6057-7237,C,The Chow Rings of Generalized Grassmannians.,2010,FullPaper,Modi sed labore ipsum sit numquam consectetur. Amet voluptatem voluptatem quaerat tempora modi. Dolorem dolore velit etincidunt. Voluptatem voluptatem sit porro labore. Labore aliquam aliquam sed ipsum. Est quiquia velit magnam ut quisquam. Etincidunt consectetur non etincidunt modi.,,Vincent Ross,Fundamental discrete implementation,W,,Ji-Feng Zhang,Mei Liu,Est labore eius est labore est non.,Ipsum quisquam ut amet modi.,True,True,True,Controllability|Event-triggered|Output-feedback|Stabilizability|Controllability,,9548,6701213,data processing,"Ford, Cline and Hines|Tran PLC",9,7,,True,triennial,
6702187,Guozhi Dong|Otmar Scherzer|Peter Elbau|Radu Bot,0000-0001-9378-7452,J,Convergence Rates of First- and Higher-Order Dynamics for Solving Linear Ill-Posed Problems.,2022,DemoPaper,Sit neque magnam sit magnam dolorem aliquam dolore. Aliquam dolorem labore tempora porro magnam. Consectetur quaerat est amet aliquam sed amet. Ut non porro dolorem dolor sit. Porro sit sit ut sit.,Anthony Brown,,,,Object-based foreground archive,Yu Kawano,Jan Maximilian Montenbruck,Dolore eius quaerat quisquam numquam.,Numquam amet amet dolorem dolorem quiquia non.,True,True,True,Leader-follower|Interconnection|Controllability|Output-feedback|Coordinate-free,785,,6699442,database,"Greene and Sons|Hamilton Group|Williams PLC|Mendez, Phillips and Wright",4,9,True,,,45.47972915229151
