citaID,author,title,year
6701500,Carmen Coll|Néstor Thome|Rafael Bru,Compensating periodic descriptor systems.,2001.0
6701501,Abed Boulouz|Hamid Bounit|Said Hadd,Well-posedness and exponential stability of boundary control systems with dynamic boundary conditions.,2021.0
6701502,Alexander Domoshnitsky|Roman Shklyar,Positivity for non-Metzler systems and its applications to stability of time-varying delay systems.,2018.0
6701503,Derek A. Paley|Naomi Ehrich Leonard|Rodolphe Sepulchre,Stabilization of symmetric formations to motion around convex loops.,2008.0
6701504,Daniel Silvestre,Set-valued estimators for Uncertain Linear Parameter-Varying systems.,2022.0
6701505,Alejandro Donaire|José Guadalupe Romero|Romeo Ortega,Robust energy shaping control of mechanical systems.,2013.0
6701506,Martin Guay|Nicolas Hudon,Construction of control Lyapunov functions for damping stabilization of control affine systems.,2013.0
6701507,Domitilla Del Vecchio,Cascade estimators for systems on a partial order.,2008.0
6701508,Boyang Ding|Changming Ding,Recurrence and LaSalle invariance principle.,2016.0
6701509,Mikael Norrlöf|Patrik Axelsson|Rickard Karlsson,Estimation-based norm-optimal iterative learning control.,2014.0
6701510,Carolyn L. Beck|Mazen Farhood,On the balanced truncation and coprime factors reduction of Markovian jump linear systems.,2014.0
6701511,Le Trung Hieu|Pham Huu Anh Ngoc,A novel approach to exponential stability in mean square of stochastic difference systems with delays.,2022.0
6701512,Li Li 0031,Coprime factor model reduction for discrete-time uncertain systems.,2014.0
6701513,Avraham Feintuch,On strong stabilization for linear time-varying systems.,2005.0
6701514,Alban Quadrat|Petteri Laakkonen,A fractional representation approach to the robust regulation problem for SISO systems.,2017.0
6701515,Bin Jiang 0001|Fanglai Zhu|Shenghui Guo|Zhenhua Wang 0004,Luenberger-like interval observer design for discrete-time descriptor linear system.,2019.0
6701516,Eduardo Castañeda-Toledo|Javier Ruiz-León|Vladimír Kucera,Realization of full column rank precompensators using stabilizing static state feedback.,2015.0
6701517,Jayanthy Ramakrishnan|Qing Hui|VijaySekhar Chellaboina|Wassim M. Haddad,On system state equipartitioning and semistability in network dynamical systems with arbitrary time-delays.,2008.0
6701518,Harry L. Trentelman,A behavioral characterization of the positive real and bounded real characteristic values in balancing.,2011.0
6701519,Gökhan Sahan|Vasfi Eldem,Well posedness conditions for Bimodal Piecewise Affine Systems.,2015.0
6701520,Alfredo Germani|Filippo Cacace|Francesco Conte|Massimiliano D'Angelo,Feedback polynomial filtering and control of non-Gaussian linear time-varying systems.,2019.0
6701521,Bart De Schutter|Michel Verhaegen|Stoyan Kanev,An ellipsoid algorithm for probabilistic robust controller design.,2003.0
6701522,Kirsten A. Morris,H,2001.0
6701523,Adriano Da Silva|Víctor Ayala,A semigroup associated to a linear control system on a Lie group.,2016.0
6701524,Alessandro Astolfi|Patrizio Colaneri|Tudor Corneliu Ionescu,"Families of moment matching based, low order approximations for linear systems.",2014.0
6701525,Akram Ben Aissa|Gilbert Bayili|Serge Nicaise,Same decay rate of second order evolution equations with or without delay.,2020.0
6701526,Valery Y. Glizer,Euclidean space controllability of singularly perturbed linear systems with state delay.,2001.0
6701527,M. Vanninathan|Marius Tucsnak,Locally distributed control for a model of fluid-structure interaction.,2009.0
6701528,Eugene A. Feinberg|Pavlo O. Kasyanov,Equivalent conditions for weak continuity of nonlinear filters.,2023.0
6701529,David Banjerdpongchai|Tanagorn Jennawasin,Design of state-feedback control for polynomial systems with quadratic performance criterion and control input constraints.,2018.0
6701530,Denis V. Efimov|Jian Wang 0027|Rosane Ushirobira|Stanislav Aranovskiy,Accelerated convergence with improved robustness for discrete-time parameter estimation.,2022.0
6701531,Daniel Franco 0001|Hartmut Logemann|Juan Perán,Global stability of an age-structured population model.,2014.0
6701532,Hernan Haimovich|José Luis Mancilla-Aguilar,On zero-input stability inheritance for time-varying systems with decaying-to-zero input power.,2017.0
6701533,Edvaldo Assunção|Marcelo C. M. Teixeira|Márcio R. Covacic|Ruberlei Gaino,LMI-based algorithm for strictly positive real systems with static output feedback.,2012.0
6701534,Grace S. Deaecto|José Claudio Geromel,Stability and performance of discrete-time switched linear systems.,2018.0
6701535,Arthur J. Krener,"Corrigendum to ""Boundary Control of the Beam Equation by Linear Quadratic Regulation"" [Syst. Control Lett. 153 (2021) 104949].",2022.0
6701536,Atreyee Kundu,A new condition for stability of switched linear systems under restricted minimum dwell time switching.,2020.0
6701537,Emmanuel Prempain|Ian Postlethwaite,Static output feedback stabilisation with H,2001.0
6701538,J. Lawson|Knut Hüper|Uwe Helmke,Lie theory and its applications in control.,2001.0
6701539,Corina Barbalata|Frédéric Mazenc|Michael Malisoff,Event-triggered control for continuous-time linear systems with a delay in the input.,2022.0
6701540,Jian Li 0036|Yungang Liu|Zhaojing Wu 0001,Adaptive stabilization for an uncertain reaction-diffusion equation with dynamic boundary condition at control end.,2022.0
6701541,Uwe Helmke,Global convergence of nonlinear cascade flows with Morse-Bott zero dynamics.,2009.0
6701542,Corina Barbalata|Frédéric Mazenc|Michael Malisoff|Zhong-Ping Jiang,Event-triggered control for linear time-varying systems using a positive systems approach.,2022.0
6701543,Jianfei Dong|Michel Verhaegen,Cautious H,2009.0
6701544,A. Stephen Morse|Ming Cao 0001,Dwell-time switching.,2010.0
6701545,Jinhui Zhang|Wei Ren 0001|Weijun Cao,Leader-follower consensus of linear multi-agent systems with unknown external disturbances.,2015.0
6701546,James Lam|Shengyuan Xu,H,2003.0
6701547,Cyril Letrouit,From internal to pointwise control for the 1D heat equation and minimal control time.,2019.0
6701548,Antonella Ferrara,A variable structure convex programming based control approach for a class of uncertain linear systems.,2005.0
6701549,Hongwei Zhang|Yuegang Tao|Zilong Zhang,Strong solvability of interval max-plus systems and applications to optimal control.,2016.0
6701550,Hua Yong Liang|Tong Zhou,On asymptotic behaviors of a sensitivity penalization based robust state estimator.,2011.0
6701551,Eva Zerz,On the extension of solutions of linear constant-coefficient PDE.,2003.0
6701552,Jianshu Li|Yuanjin Zheng|Zhiping Lin,Recursive identification of time-varying systems: Self-tuning and matrix RLS algorithms.,2014.0
6701553,Mohamed-Ali Belabbas,Networks of Hamiltonian systems and feedback.,2009.0
6701554,Daizhan Cheng|Huashu Qin|Yanni Xiao,Optimal impulsive control in periodic ecosystem.,2006.0
6701555,Carsten W. Scherer,Structured H,2013.0
6701556,Eduardo D. Sontag,Adaptation and regulation with signal detection implies internal model.,2003.0
6701557,Grigory M. Sklyar|Rabah Rabah,Exact observability and controllability for linear neutral type systems.,2016.0
6701558,Yeng Chai Soh|Yung Kuan Foo,Robust Kalman filtering for uncertain discrete-time systems with probabilistic parameters bounded within a polytope.,2008.0
6701559,Guoqiang Zang|Pablo A. Iglesias,Nonlinear extension of Bode's integral based on an information-theoretic interpretation.,2003.0
6701560,Shanjian Tang|Yunzhang Li,Approximation of BSDEs with super-linearly growing generators by Euler's polygonal line method: A simple proof of the existence.,2021.0
6701561,Alex Olshevsky,"Eigenvalue clustering, control energy, and logarithmic capacity.",2016.0
6701562,Mario Sigalotti|María Barbero-Liñán,High-order sufficient conditions for configuration tracking of affine connection control systems.,2010.0
6701563,Paolo Rapisarda|Thabiso M. Maupong,Data-driven control: A behavioral approach.,2017.0
6701564,Andrew R. Teel|Christopher G. Mayhew,On the topological structure of attraction basins for differential inclusions.,2011.0
6701565,Pierdomenico Pepe,Stabilization of retarded systems of neutral type by control Lyapunov-Krasovskii functionals.,2016.0
6701566,Fangcui Jiang|Long Wang 0001,Finite-time weighted average consensus with respect to a monotonic function and its application.,2011.0
6701567,Da-Yan Liu|Driss Boutat|Yan-Qiao Wei|Yi-Ming Chen 0009,An improved pseudo-state estimator for a class of commensurate fractional order linear systems based on fractional order modulating functions.,2018.0
6701568,Frédéric Gouaisbaut|Jean-Pierre Richard|Michel Dambrine,Robust control of delay systems: a sliding mode control design via LMI.,2002.0
6701569,Alejandro Donaire|José Guadalupe Romero|Romeo Ortega,Simultaneous interconnection and damping assignment passivity-based control of mechanical systems using dissipative forces.,2016.0
6701570,Gulam Dastagir Khan|Haofei Meng|Zhiyong Chen 0001,Output synchronization of nonlinear heterogeneous multi-agent systems with switching networks.,2019.0
6701571,Costas Kravaris|Michael P. Niemiec|Nikolaos Kazantzis,Singular PDEs and the assignment of zero dynamics in nonlinear systems.,2004.0
6701572,Bin Zhou 0001|Guang-Ren Duan 0001|James Lam,An ARE approach to semi-global stabilization of discrete-time descriptor linear systems with input saturation.,2009.0
6701573,José Ángel Berná Galiano|Manuel Pérez Polo|Pedro Albertos,Tuning of a PID controlled gyro by using the bifurcation theory.,2008.0
6701574,Emmanuelle Crépeau|Kaïs Ammari,Well-posedness and stabilization of the Benjamin-Bona-Mahony equation on star-shaped networks.,2019.0
6701575,Congran Zhao|Wei Lin 0001,Memoryless linear feedback control for a class of upper-triangular systems with large delays in the state and input.,2020.0
6701576,Arturo Buscarino|Luigi Fortuna|Maide Bucolo|Mattia Frasca,Forward action to make time-delay systems positive-real or negative-imaginary.,2019.0
6701577,Claudio De Persis|Erik Weitenberg,Robustness to noise of distributed averaging integral controllers in power networks.,2018.0
6701578,Patrizio Tomei|Riccardo Marino,On exponentially convergent parameter estimation with lack of persistency of excitation.,2022.0
6701579,Guangchen Zhang|Harry L. Trentelman|Jingbo Gao|Weiqun Wang,Input-output finite-region stability and stabilization for discrete 2-D Fornasini-Marchesini models.,2017.0
6701580,Antonio Leitão|Geraldo Nunes Silva|Johann Baumeister,On the value function for nonautonomous optimal control problems with infinite horizon.,2007.0
6701581,François Ollivier|Jean Lévine|Jeremy Yirmeyahu Kaminski,"Intrinsic and apparent singularities in differentially flat systems, and application to global motion planning.",2018.0
6701582,Lei Liang|Tao Shen|Xuehua Yan,Global output-feedback adaptive stabilization for uncertain nonlinear systems with polynomial growth nonlinearities.,2022.0
6701583,Mario Sigalotti|Paolo Mason|Yacine Chitour,On the marginal instability of linear switched systems.,2012.0
6701584,Michel Zasadzinski|Mohamed Darouach,Optimal unbiased reduced order filtering for discrete-time descriptor systems via LMI.,2009.0
6701585,Lukasz Stettner|Roman V. Bobryk,Moment stability for linear systems with a random parametric excitation.,2005.0
6701586,Benjamin C. Gruenwald|Ehsan Arabi|Mario Luca Fravolini|Nhan T. Nguyen|Sivasubramanya N. Balakrishnan|Tansel Yucelen,A neuroadaptive architecture for model reference control of uncertain dynamical systems with performance guarantees.,2019.0
6701587,Nejat Olgaç|Qingbin Gao,Stability analysis for LTI systems with multiple time delays using the bounds of its imaginary spectra.,2017.0
6701588,Alessandro Borri|Francesco Carravetta|Pasquale Palumbo,Cubification of σπ-SDE and exact moment equations.,2020.0
6701589,Harry L. Trentelman|Paolo Rapisarda,Preface: SI JCW.,2016.0
6701590,Ben Niu|Jun Zhao 0002,Barrier Lyapunov functions for the output tracking control of constrained nonlinear switched systems.,2013.0
6701591,Keith R. Santarelli|Munther A. Dahleh,Optimal controller synthesis for a class of LTI systems via switched feedback.,2010.0
6701592,Edward J. Davison|Guangdi Hu,Real stability radii of linear time-invariant time-delay systems.,2003.0
6701593,Meng Zhang|Quanxin Zhu,New criteria of input-to-state stability for nonlinear switched stochastic delayed systems with asynchronous switching.,2019.0
6701594,Alessandro Abate|Majid Zamani 0001,Approximately bisimilar symbolic models for randomly switched stochastic systems.,2014.0
6701595,Lassaad Mchiri|Mohamed Ali Hammami|Tomás Caraballo,Practical exponential stability of impulsive stochastic functional differential equations.,2017.0
6701596,Mark R. Opmeer,Decay of Hankel singular values of analytic control systems.,2010.0
6701597,Lars Grüne|Matthias Albrecht Müller,On the relation between strict dissipativity and turnpike properties.,2016.0
6701598,Jianping Zhou|Ju H. Park 0001|Xiao-Heng Chang,Robust static output feedback H,2015.0
6701599,Tingshu Hu|Zongli Lin,Convex analysis of invariant sets for a class of nonlinear systems.,2005.0
6701600,Alexey P. Zhabko|Alexey V. Egorov|Marco A. Gómez|Sabine Mondié,Computation of the Lyapunov matrix for periodic time-delay systems and its application to robust stability analysis.,2019.0
6701601,Alfredo Germani|Filippo Cacace|Pasquale Palumbo|Valerio Cusimano,A state predictor for continuous-time stochastic systems.,2016.0
6701602,Quanxin Zhu|Tingwen Huang,Stability analysis for a class of stochastic delay nonlinear systems driven by G-Brownian motion.,2020.0
6701603,Ali H. Sayed|Hong Chen,A uniqueness result concerning a robust regularized least-squares solution.,2002.0
6701604,Bernardo A. Hernandez Vicente|Paul A. Trodden,Stabilizing predictive control with persistence of excitation for constrained linear systems.,2019.0
6701605,Kenta Hoshino|Yuh Yamashita|Yûki Nishimura,Convergence rates of stochastic homogeneous systems.,2019.0
6701606,Catalin-George Lefter|Viorel Barbu,Internal stabilizability of the Navier-Stokes equations.,2003.0
6701607,Frank Allgöwer|Shen Zeng,A moment-based approach to ensemble controllability of linear systems.,2016.0
6701608,Annemarie M. Kökösy|Michael Defoort|Thierry Floquet|Wilfrid Perruquetti,A novel higher order sliding mode control scheme.,2009.0
6701609,Xiaodi Li|Yanhui Ding,Razumikhin-type theorems for time-delay systems with Persistent impulses.,2017.0
6701610,Baoyong Zhang|Guangming Zhuang|Jianwei Xia|Qian Ma 0001|Shengyuan Xu,Admissibility and stabilization of stochastic singular Markovian jump systems with time delays.,2018.0
6701611,Laurent Lefèvre|Paul Kotyczka,Discrete-time port-Hamiltonian systems: A definition based on symplectic integration.,2019.0
6701612,Vivek S. Borkar,"Erratum to ""Avoidance of traps in stochastic approximation"" [Systems Control Letters 50 (2003) 1-9].",2006.0
6701613,Arturo Buscarino|Luigi Fortuna|Mattia Frasca,Forward action to make a system negative imaginary.,2016.0
6701614,Jie Pan 0001|Khac Duc Do 0001|Zhong-Ping Jiang,Universal controllers for stabilization and tracking of underactuated ships.,2002.0
6701615,Lars Naujok|Sergey Dashkovskiy,ISDS small-gain theorem and construction of ISDS Lyapunov functions for interconnected systems.,2010.0
6701616,Hao Fang 0001|Héctor García de Marina|Jie Chen 0003|Ming Cao 0001|Qingkai Yang,Distributed formation tracking using local coordinate systems.,2018.0
6701617,Jamal Daafouz|Jean-Pierre Richard|Laurentiu Hetel|Marc Jungers,Delay-dependent sampled-data control based on delay estimates.,2011.0
6701618,Andrea Lecchini-Visintini|Fajin Wei,On the stability of receding horizon control for continuous-time stochastic systems.,2014.0
6701619,Alessandro Astolfi|D. Chhabra|Romeo Ortega,Asymptotic stabilization of some equilibria of an underactuated underwater vehicle.,2002.0
6701620,Philippe Jouan|Víctor Ayala,Singular linear systems on Lie groups; equivalence.,2018.0
6701621,Jan Willem Polderman,Post unimodular transformations and isomorphisms for linear behaviors.,2017.0
6701622,Carlo Novara|Mario Milanese,Nonlinear Set Membership prediction of river flow.,2004.0
6701623,Gabriela Iuliana Bara,Robust analysis and control of parameter-dependent uncertain descriptor systems.,2011.0
6701624,Ben M. Chen|Feng Lin 0003|Kemao Peng|Shiyu Zhao|Tong Heng Lee,Distributed control of angle-constrained cyclic formations using bearing-only measurements.,2014.0
6701625,Gregor Dolanc|Stanko Strmcnik,Identification of nonlinear systems using a piecewise-linear Hammerstein model.,2005.0
6701626,Eli Gershon|Uri Shaked,Static H,2006.0
6701627,Giorgio Picci|Riccardo Muradore,Mixed H,2005.0
6701628,Alain Vande Wouwer|Daniel Ferreira Coutinho|Ivan Francisco Yupanqui Tello,Observer design for multivariable transport-reaction systems based on spatially distributed measurements.,2022.0
6701629,Lars Grüne|Patrick Saint-Pierre,An invariance kernel representation of ISDS Lyapunov functions.,2006.0
6701630,Michael G. Safonov|Ricardo Mancera,All stability multipliers for repeated MIMO nonlinearities.,2005.0
6701631,Eric Rogers|Krzysztof Galkowski|Michael Dymkov|Siarhei Michailovich Dymkou,Optimal control of wave linear repetitive processes.,2008.0
6701632,Maxim V. Staritsyn,"On ""discontinuous"" continuity equation and impulsive ensemble control.",2018.0
6701633,Alejandro D. Domínguez-García|Christoforos N. Hadjicostis,Distributed resource coordination in networked systems described by digraphs.,2015.0
6701634,Peng Lin|Yingmin Jia,Distributed rotating formation control of multi-agent systems.,2010.0
6701635,Derong Liu 0001|Ding Wang 0001|Mingming Ha,Generalized value iteration for discounted optimal control with stability analysis.,2021.0
6701636,Marie-Nathalie Contou-Carrere|Prodromos Daoutidis|Vassilios Sotiropoulos|Yiannis N. Kaznessis,Model reduction of multi-scale chemical Langevin equations.,2011.0
6701637,Hongye Su|Jian Chu|Romeo Ortega|Xiangbin Liu,On adaptive control of nonlinearly parameterized nonlinear systems: Towards a constructive procedure.,2011.0
6701638,Amor Jnifene,Active vibration control of flexible structures using delayed position feedback.,2007.0
6701639,Vivek S. Borkar,An actor-critic algorithm for constrained Markov decision processes.,2005.0
6701640,Alexey A. Bobtsov|Alexey A. Vedyakov|Anton A. Pyrkin|Romeo Ortega|Stanislav Aranovskiy,Adaptive state observers using dynamic regressor extension and mixing.,2019.0
6701641,Andrea N. Ceretani|Carlos N. Rautenberg|Weiwei Hu,Optimal conduit shape for Stokes flow.,2023.0
6701642,Donghua Zhou|Guizeng Wang|Hao Ye|Ping Zhang 0022|Steven X. Ding,On the relationship between parity space and H,2006.0
6701643,Dario Bauso,Nonlinear network dynamics for interconnected micro-grids.,2018.0
6701644,Günter Leugering|John E. Lagnese,Time-domain decomposition of optimal control problems for the wave equation.,2003.0
6701645,Guang-Da Hu|Minghui Song|Mingzhu Liu|Xuerong Mao,Noise expresses exponential growth under regime switching.,2009.0
6701646,Jian-Xin Xu 0001|Qiuping Hu|Tong Heng Lee,Iterative learning control design for Smith predictor.,2001.0
6701647,Patrizio Tomei|Riccardo Marino,Adaptive nonlinear control with constrained parallel parameter estimates.,2020.0
6701648,Miroslav Krstic|Rafael Vázquez,Marcum Q-functions and explicit kernels for stabilization of 2×2 linear hyperbolic systems with constant coefficients.,2014.0
6701649,Fuchun Sun 0001|Haibo Min|Jinsheng Zhang|Shicheng Wang|Zhijie Gao,Decentralized adaptive attitude synchronization of spacecraft formation.,2012.0
6701650,Hassan K. Khalil|Luma K. Vasiljevic,Error bounds in differentiation of noisy signals by high-gain observers.,2008.0
6701651,Aline I. Maalouf|Ian R. Petersen,Sampled-data LQG control for a class of linear quantum systems.,2012.0
6701652,Er-Wei Bai|Hideaki Ishii|Roberto Tempo,PageRank computation via a distributed randomized approach with lossy communication.,2012.0
6701653,Andrey V. Savkin|Veerachai Malyavej,The problem of optimal robust Kalman state estimation via limited capacity digital communication channels.,2005.0
6701654,Qingrong Liu|Zhishan Liang,Design of stabilizing controllers of upper triangular nonlinear time-delay systems.,2015.0
6701655,Nicolás Espitia,Observer-based event-triggered boundary control of a linear 2 × 2 hyperbolic systems.,2020.0
6701656,Fabrizio Padula|Lorenzo Ntogramatzidis|Qun Lin 0002|Ryan C. Loxton,Minimizing control volatility for nonlinear systems with smooth piecewise-quadratic input signals.,2020.0
6701657,Anna Jaskiewicz,A note on risk-sensitive control of invariant models.,2007.0
6701658,Arjan van der Schaft|Gjerrit Meinsma|Stephen Prajna,An LMI approach to stabilization of linear port-controlled Hamiltonian systems.,2002.0
6701659,Adam B. Singer|Cha Kun Lee|Paul I. Barton,Global optimization of linear hybrid systems with explicit transitions.,2004.0
6701660,Junsheng Zhao|Wei Liu 0039|Xiaoyue Li|Xuerong Mao,Stabilization and destabilization of hybrid systems by periodic stochastic controls.,2021.0
6701661,Huihui Song|Ke Wang 0002|Wenxue Li|Yanbin Qu,Global exponential stability for stochastic coupled systems on networks with Markovian switching.,2013.0
6701662,Abdol-Reza Mansouri,"Pattern generation, topology, and non-holonomic systems.",2005.0
6701663,Feng Zhang,Stochastic maximum principle of mean-field jump-diffusion systems with mixed delays.,2021.0
6701664,Evren Yurtseven|M. Kanat Camlibel|W. P. M. H. Heemels,Controllability of a class of bimodal discrete-time piecewise linear systems.,2013.0
6701665,Heinz Koeppl|Håkan Hjalmarsson|Lirong Huang,Almost sure stability and stabilization of discrete-time stochastic systems.,2015.0
6701666,George Bitsoris|Laurent Truffet,"Positive invariance, monotonicity and comparison of nonlinear systems.",2011.0
6701667,Claudio Altafini,The reachable set of a linear endogenous switching system.,2002.0
6701668,Cristiano Maria Verrelli|Patrizio Tomei|Riccardo Marino,Learning control for nonlinear systems in output feedback form.,2012.0
6701669,Messaoud Amairi|Mohamed Aoun|Rihab Lamouchi|Tarek Raïssi,On interval observer design for active Fault Tolerant Control of Linear Parameter-Varying systems.,2022.0
6701670,Federico Di Palma|Lalo Magni,On optimality of nonlinear model predictive control.,2007.0
6701671,Bo Wei|Feng Xiao 0002,Event-triggered control for synchronization of coupled harmonic oscillators.,2016.0
6701672,Andrew R. Teel|João P. Hespanha|Payam Naghshtabrizi,Exponential stability of impulsive systems with application to uncertain sampled-data systems.,2008.0
6701673,Giuseppina Guatteri,Stochastic maximum principle for SPDEs with noise and control on the boundary.,2011.0
6701674,I. Emre Köse,IQC-based L2-control of linear periodic systems.,2002.0
6701675,Congran Zhao|Wei Lin 0001|Xueliang Liu|Yaohua Hu,Sampled-data control of a class of time-delay nonlinear systems via memoryless feedback.,2021.0
6701676,Dawei Ding 0001|Heng Wang 0002|Xiaoli Li 0011,H,2015.0
6701677,Eric Rogers|Julia P. Emelianova|Krzysztof Galkowski|Mikhail A. Emelianov|Pavel V. Pakshin,Passivity based stabilization of repetitive processes and iterative learning control design.,2018.0
6701678,Cheng-Lin Liu|Fei Liu 0001,Dynamical consensus seeking of second-order multi-agent systems based on delayed state compensation.,2012.0
6701679,José Claudio Geromel|Paolo Bolzern|Patrizio Colaneri,Passivity of switched linear systems: Analysis and control design.,2012.0
6701680,Asen L. Dontchev|Ilya V. Kolmanovsky|Mikhail Ivanov Krastanov|P. T. Vuong|Vladimir M. Veliov,Approximating optimal finite horizon feedback by model predictive control.,2020.0
6701681,Luciano Tubaro|Viorel Barbu,Exact controllability of stochastic differential equations with multiplicative noise.,2018.0
6701682,A. V. Obukhovskii|Goetz Grammel,On the reachable set of inflated singularly perturbed differential equations.,2007.0
6701683,Juan C. Jiménez|T. Ozaki,"Erratum to ""Linear estimation of continuous-discrete linear state space models with multiplicative noise"": [Systems & Control Letters 47 (2002) 91-101].",2003.0
6701684,Claude H. Moog|Claudia Califano|Shun-Jie Li,Controllability of driftless nonlinear time-delay systems.,2013.0
6701685,Javad Mohammadpour Velni|Karolos M. Grigoriadis,Delay-dependent H,2008.0
6701686,Gang Feng 0001|Xiaoxia Guo|Zhijian Ji,A constructive approach to reachability realization of discrete-time switched linear systems.,2007.0
6701687,Christophe Farges|Denis Arzelier|Dimitri Peaucelle|Jamal Daafouz,Robust H,2007.0
6701688,Bao-Zhu Guo|Hongyinping Feng|Xiaohui Wu,Output feedback stabilization for 1-D wave equation with variable coefficients and non-collocated observation.,2020.0
6701689,Rui Li 0007|Xingyuan Wang 0001|Yiguang Hong,Nonlinear norm-observability and simulation of control systems.,2017.0
6701690,Carlos J. Braga Barros|Victor H. L. Rocha,Attraction and Lyapunov stability for control systems on vector bundles.,2016.0
6701691,Mohammed M'Saad|Moncef Triki|Mondher Farza|Tarak Maatoug,High gain observer for a class of non-triangular systems.,2011.0
6701692,Jovan Stefanovski,Transformation of J-spectral factorization of improper matrices to proper matrices.,2010.0
6701693,Dimitri Jeltsema|Jacquelien M. A. Scherpen,A power-based description of standard mechanical systems.,2007.0
6701694,Naci Saldi,Regularized stochastic team problems.,2021.0
6701695,Andrei R. Akhmetzhanov|Arik Melikyan|Naira Hovakimyan,On initial value and terminal value problems for Hamilton-Jacobi equation.,2007.0
6701696,James Louisell,Imaginary axis eigenvalues of matrix delay equations with a certain alternating coefficient structure.,2017.0
6701697,Xinglong Niu|Yongchao Man|Yungang Liu,Consensus via time-varying feedback for uncertain nonlinear multi-agent systems with rather coarse input disturbances.,2017.0
6701698,Mark R. Opmeer|Ruth F. Curtain,New Riccati equations for well-posed linear systems.,2004.0
6701699,Debbie Hernández|Fernando Castaños|Leonid M. Fridman,Zero-dynamics design and its application to the stabilization of implicit systems.,2016.0
6701700,Amir Ajorlou|Amir G. Aghdam|Mohammad Mehdi Asadi|Stéphane Blouin,Distributed consensus control of unicycle agents in the presence of external disturbances.,2015.0
6701701,Ran Tian|Rucheng Zhang|Zhiyong Yu 0004,A closed-loop saddle point for zero-sum linear-quadratic stochastic differential games with mean-field type.,2020.0
6701702,Claire J. Tomlin|Insoon Yang,Reaction-diffusion systems in protein networks: Global existence and identification.,2014.0
6701703,Bujar Gashi,Optimal stochastic regulators with state-dependent weights.,2019.0
6701704,Matteo Mischiati|P. S. Krishnaprasad,The dynamics of Mutual Motion Camouflage.,2012.0
6701705,Abdelhamid Tayebi 0001|Abdelkader Abdessameud|Ilia G. Polushin,Motion coordination of thrust-propelled underactuated vehicles with intermittent and delayed communications.,2015.0
6701706,Catherine Bonnet|Jonathan R. Partington,H,2004.0
6701707,Toshiyuki Ohtsuka|Yu Kawano,Stability criteria with nonlinear eigenvalues for diagonalizable nonlinear systems.,2015.0
6701708,Martin Mönnigmann|Moritz Schulze Darup,A stabilizing control scheme for linear systems on controlled invariant sets.,2015.0
6701709,Junlin Xiong|Mei Liu,On non-proper negative imaginary systems.,2016.0
6701710,Guang-Song Han|Juan Li|Rui-Quan Liao|Xin-Ming Cheng|Zhi-Hong Guan,Multi-consensus of multi-agent networks via a rectangular impulsive approach.,2015.0
6701711,Ezra Zeheb|Yuri Dolgin,Model reduction of uncertain systems retaining the uncertainty structure.,2005.0
6701712,Bao-Zhu Guo|Zhan-Dong Mei,Stabilization for infinite-dimensional linear systems with bounded control and time delayed observation.,2019.0
6701713,Dennis S. Bernstein|Sneha Sanjeevini,Minimal-delay FIR delayed left inverses for systems with zero nonzero zeros.,2019.0
6701714,Andrew R. Teel|Rafal Goebel|Ricardo G. Sanfelice,Invariance principles for switching systems via hybrid systems techniques.,2008.0
6701715,David Angeli|Pierre-Alexandre Bliman,Tight estimates for convergence of some non-stationary consensus algorithms.,2008.0
6701716,Augusto Ferrante|Lorenzo Ntogramatzidis,The discrete-time generalized algebraic Riccati equation: Order reduction and solutions' structure.,2015.0
6701717,Daniel Vizer|Edouard Laroche|Guillaume Mercère|Olivier Prot,H,2016.0
6701718,Guillaume Mercère|Mihály Petreczky|Roland Tóth,LPV-ARX representations of LPV state-space models with affine dependence.,2023.0
6701719,Lorenzo Farina|Luca Benvenuti,Eigenvalue regions for positive systems.,2004.0
6701720,Kwang-Hyun Cho|Seong-Jin Park,Supervisory control of timed discrete event systems under partial observation based on activity models and eligible time bounds.,2006.0
6701721,Fubao Xi|Huijie Ji,Stationary distribution of stochastic population dynamics in state-dependent random environments.,2020.0
6701722,Leonardo Saenz|Rodolfo Suárez,A combinatorial approach to the generalized Baker-Campbell-Hausdorff-Dynkin formula.,2002.0
6701723,Abhijit G. Kallapur|Alexander Lanzon|Ian R. Petersen|Mohamed A. Mabrok,A generalized negative imaginary lemma and Riccati-based static state-feedback negative imaginary synthesis.,2015.0
6701724,Tomas B. Co,On the control of a class of non-strongly stabilizable SISO plants.,2020.0
6701725,Costas Kravaris|Iasson Karafyllis,Nonuniform in time state estimation of dynamic systems.,2008.0
6701726,M. Kanat Camlibel|Roberto Frasca,Extension of Kalman-Yakubovich-Popov lemma to descriptor systems.,2009.0
6701727,Qinghua Zhang,On stability of the Kalman filter for discrete time output error systems.,2017.0
6701728,Emilia Fridman,Output regulation of nonlinear systems with delay.,2003.0
6701729,Arjan van der Schaft|Paolo Rapisarda,Canonical realizations by factorization of constant matrices.,2012.0
6701730,Andrii Mironchenko|Christoph Kawan|Majid Zamani 0001|Navid Noroozi,ISS small-gain criteria for infinite networks with linear gain functions.,2021.0
6701731,José Luis Domínguez-García|María Isabel García-Planas,Alternative tests for functional and pointwise output-controllability of linear time-invariant systems.,2013.0
6701732,Gang George Yin|Ky Quan Tran,Exponential stability of stochastic functional differential equations with impulsive perturbations and Markovian switching.,2023.0
6701733,Daniel Melchor-Aguilar,Exponential stability of linear continuous time difference systems with multiple delays.,2013.0
