4;Unnamed: 1;Unnamed: 2;Unnamed: 3;Unnamed: 4;Unnamed: 5;Unnamed: 6;Unnamed: 7;Unnamed: 8;Unnamed: 9;Unnamed: 10;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15;dblpnote/error;2017-06-08;Unnamed: 18;Unnamed: 19;Unnamed: 20;Unnamed: 21;Unnamed: 22;Unnamed: 23;Unnamed: 24;Unnamed: 25;informal;Unnamed: 27;Unnamed: 28;(error);Unnamed: 30;Unnamed: 31;Unnamed: 32;Unnamed: 33;Unnamed: 34
6618819;Guozhen Zhang|Shangwei Lin 0002;;0000-0002-0588-7857;;;;;;;;;https://doi.org/10.1016/j.tcs.2019.01.036;;;Theor. Comput. Sci.;journals/tcs/ZhangL19;2020-06-18;;;;;;8-16;;;;;;Path and cycle fault tolerance of bubble-sort graph networks.;;;db/journals/tcs/tcs779.html#ZhangL19;779;2019.0
6618820;Hee-Kap Ahn|Jessica Sherette|Sang Duk Yoon;;0000-0001-7177-1679;;;;;;;;;https://doi.org/10.1016/j.tcs.2017.02.013;;;Theor. Comput. Sci.;journals/tcs/YoonAS17;2018-11-30;;;;;;15-26;;;;;;Realistic roofs without local minimum edges over a rectilinear polygon.;;;db/journals/tcs/tcs675.html#YoonAS17;675;2017.0
6618821;Alka Bhushan|Sajith Gopalan;;0000-0002-8074-0572;;;;;;;;;https://doi.org/10.1016/j.tcs.2014.10.043;oa;;Theor. Comput. Sci.;journals/tcs/BhushanG15;2021-02-17;;;;;;33-41;;;;;;I/O efficient algorithms for the minimum cut problem on unweighted undirected graphs.;;;db/journals/tcs/tcs575.html#BhushanG15;575;2015.0
6618822;Carmen Ortiz|Celina M. H. de Figueiredo|Célia Picinin de Mello|João Meidanis;;0000-0002-6393-0876;;;;;;;;;https://doi.org/10.1016/S0304-3975(02)00636-9;oa;;Theor. Comput. Sci.;journals/tcs/FigueiredoMMO03;2021-02-17;;;;;1-3;145-155;;;;;;Decompositions for the edge colouring of reduced indifference graphs.;;;db/journals/tcs/tcs297.html#FigueiredoMMO03;297;2003.0
6618823;Olivier Finkel;;;;;;;;;;;https://doi.org/10.1016/j.tcs.2004.03.025;oa;;Theor. Comput. Sci.;journals/tcs/Finkel04;2021-02-17;;;;;1;69-84;;;;;;Closure properties of locally finite omega-languages.;;;db/journals/tcs/tcs322.html#Finkel04;322;2004.0
6618824;W. M. Beynon;;;;;;;;;;;https://doi.org/10.1016/0304-3975(80)90044-4;oa;;Theor. Comput. Sci.;journals/tcs/Beynon80;2021-02-17;;;;;;167-180;;;;;;On the Structure of Free Finite State Machines.;;;db/journals/tcs/tcs11.html#Beynon80;11;1980.0
6618825;Mark B. Trakhtenbrot;;;;;;;;;;;https://doi.org/10.1016/0304-3975(76)90034-7;oa;;Theor. Comput. Sci.;journals/tcs/Trakhtenbrot76;2021-02-17;;;;;2;225-247;;;;;;Relationships Between Classes of Monotonic Functions.;;;db/journals/tcs/tcs2.html#Trakhtenbrot76;2;1976.0
6618826;Huan Li 0002|Liren Shan|Zhongzhi Zhang;;0000-0003-1260-2079;;;;;;;;;https://doi.org/10.1016/j.tcs.2017.03.009;;;Theor. Comput. Sci.;journals/tcs/ShanLZ17;2020-06-15;;;;;;12-30;;;;;;Domination number and minimum dominating sets in pseudofractal scale-free web and Sierpiński graph.;;;db/journals/tcs/tcs677.html#ShanLZ17;677;2017.0
6618827;Thomas Worsch;;;;;;;;;;;https://doi.org/10.1016/S0304-3975(98)00148-0;oa;;Theor. Comput. Sci.;journals/tcs/Worsch99;2021-02-17;;;;;1;3-30;;;;;;Parallel Turing Machines with One-Head Control Units and Cellular Automata.;;;db/journals/tcs/tcs217.html#Worsch99;217;1999.0
6618828;William N. N. Hung|Xiaoyu Song|Yongjian Li;;;;;;;;;;;https://doi.org/10.1016/j.tcs.2011.01.032;oa;;Theor. Comput. Sci.;journals/tcs/LiHS11;2021-02-17;;;;;25;2746-2765;;;;;;A novel formalization of symbolic trajectory evaluation semantics in Isabelle/HOL.;;;db/journals/tcs/tcs412.html#LiHS11;412;2011.0
6618829;Andris Ambainis|Arnolds Kikusts;;;;;;;;;;;https://doi.org/10.1016/S0304-3975(02)00393-6;oa;;Theor. Comput. Sci.;journals/tcs/AmbainisK03;2021-02-17;;;;;;3-25;;;;;;Exact results for accepting probabilities of quantum automata.;;;db/journals/tcs/tcs295.html#AmbainisK03;295;2003.0
6618830;Thane E. Plambeck;;;;;;;;;;;https://doi.org/10.1016/0304-3975(92)90343-E;oa;;Theor. Comput. Sci.;journals/tcs/Plambeck92;2021-02-17;;;;;2;361-388;;;;;;Daisies, Kayles, and the Silbert-Conway Decomposition in Misère Octal Games.;;;db/journals/tcs/tcs96.html#Plambeck92;96;1992.0
6618831;Laks V. S. Lakshmanan;;;;;;;;;;;https://doi.org/10.1016/S0304-3975(96)00122-3;oa;;Theor. Comput. Sci.;journals/tcs/Lakshmanan97;2021-02-17;;;;;1-2;1-2;;;;;;Preface.;;;db/journals/tcs/tcs171.html#Lakshmanan97;171;1997.0
6618832;Andrzej Wlodzimierz Mostowski;;;;;;;;;;;https://doi.org/10.1016/0304-3975(91)90283-8;oa;;Theor. Comput. Sci.;journals/tcs/Mostowski91;2021-02-17;;;;;2;323-335;;;;;;Hierarchies of Weak Automata and Weak Monadic Formulas.;;;db/journals/tcs/tcs83.html#Mostowski91;83;1991.0
6618833;Clemens Heuberger|Michela Mazzoli;;0000-0001-8833-5099;;;;;;;;;https://doi.org/10.1016/j.tcs.2014.06.010|https://www.wikidata.org/entity/Q41986764;oa;;Theor. Comput. Sci.;journals/tcs/HeubergerM14;2020-02-04;;;;;;18-33;;;;;;Symmetric digit sets for elliptic curve scalar multiplication without precomputation.;;;db/journals/tcs/tcs547.html#HeubergerM14;547;2014.0
6618834;André Barbé|Guentcho Skordev;;;;;;;;;;;https://doi.org/10.1016/S0304-3975(00)00021-9;oa;;Theor. Comput. Sci.;journals/tcs/BarbeS01;2021-02-17;;;;;1-2;379-403;;;;;;Decimation-invariant sequences and their automaticity.;;;db/journals/tcs/tcs259.html#BarbeS01;259;2001.0
6618835;Alain Denise|Michel Termier|Yann Ponty;;0000-0002-7615-3930;;;;;;;;;https://doi.org/10.1016/j.tcs.2010.05.010|https://www.wikidata.org/entity/Q57221119;oa;;Theor. Comput. Sci.;journals/tcs/DenisePT10;2021-02-17;;;;;40-42;3527-3552;;;;;;Controlled non-uniform random generation of decomposable structures.;;;db/journals/tcs/tcs411.html#DenisePT10;411;2010.0
6618836;Eric Domenjoud|Laurent Vuillon|Xavier Provençal;;;;;;;;;;;https://doi.org/10.1016/j.tcs.2015.11.023;oa;;Theor. Comput. Sci.;journals/tcs/DomenjoudPV16;2021-02-17;;;;;;101-108;;;;;;Palindromic language of thin discrete planes.;;;db/journals/tcs/tcs624.html#DomenjoudPV16;624;2016.0
6618837;Gen-Huey Chen|Jung-Sheng Fu|Ping-Ying Tsai;;;;;;;;;;;https://doi.org/10.1016/j.tcs.2008.09.015;oa;;Theor. Comput. Sci.;journals/tcs/TsaiFC08;2021-02-17;;;;;3;450-460;;;;;;Edge-fault-tolerant Hamiltonicity of pancake graphs under the conditional fault model.;;;db/journals/tcs/tcs409.html#TsaiFC08;409;2008.0
6618838;Bo Yang 0003|Mingwu Zhang|Yanwei Zhou|Yuan Xu|Zirui Qiao;;;;;;;;;;;https://doi.org/10.1016/j.tcs.2021.01.024;;;Theor. Comput. Sci.;journals/tcs/ZhouXQYZ21;2021-11-16;;;;;;1-22;;;;;;Continuous leakage-resilient certificate-based signcryption scheme and application in cloud computing.;;;db/journals/tcs/tcs860.html#ZhouXQYZ21;860;2021.0
6618839;Christian Scheen;;;;;;;;;;;https://doi.org/10.1016/S0304-3975(97)00058-3;oa;;Theor. Comput. Sci.;journals/tcs/Scheen97;2021-02-17;;;;;1-2;87-104;;;;;;Implementation of the Painlevé Test for Ordinary Differential Systems.;;;db/journals/tcs/tcs187.html#Scheen97;187;1997.0
6618840;Philip M. Long;;;;;;;;;;;https://doi.org/10.1016/j.tcs.2019.11.017;;;Theor. Comput. Sci.;journals/tcs/Long20;2020-01-31;;;;;;159-163;;;;;;New bounds on the price of bandit feedback for mistake-bounded online multiclass learning.;;;db/journals/tcs/tcs808.html#Long20;808;2020.0
6618841;Jinhui Xu 0001|Yongding Zhu;;;;;;;;;;;https://doi.org/10.1016/j.tcs.2012.06.008;oa;;Theor. Comput. Sci.;journals/tcs/ZhuX13;2021-02-17;;;;;;20-30;;;;;;Improved algorithms for the farthest colored Voronoi diagram of segments.;;;db/journals/tcs/tcs497.html#ZhuX13;497;2013.0
6618842;Alexander Okhotin;;0000-0002-1615-2725;;;;;;;;;https://doi.org/10.1016/j.tcs.2010.09.015;oa;;Theor. Comput. Sci.;journals/tcs/Okhotin11;2021-02-17;;;;;1-2;68-82;;;;;;A simple P-complete problem and its language-theoretic representations.;;;db/journals/tcs/tcs412.html#Okhotin11;412;2011.0
6618843;Juho Lauri|Lukasz Kowalik;;0000-0002-6781-6106|0000-0002-7546-2969;;;;;;;;;https://doi.org/10.1016/j.tcs.2016.03.017;oa;;Theor. Comput. Sci.;journals/tcs/KowalikL16;2021-02-17;;;;;;110-114;;;;;;On finding rainbow and colorful paths.;;;db/journals/tcs/tcs628.html#KowalikL16;628;2016.0
6618844;Winfried Fakler;;;;;;;;;;;https://doi.org/10.1016/S0304-3975(97)00055-8;oa;;Theor. Comput. Sci.;journals/tcs/Fakler97;2021-02-17;;;;;1-2;27-48;;;;;;On Second Order Homogeneous Linear Differential Equations with Liouvillian Solutions.;;;db/journals/tcs/tcs187.html#Fakler97;187;1997.0
6618845;Alexander Leitsch|Daniel Weller 0001|Giselle Reis|Stefan Hetzl;;0000-0002-6461-5982;;;;;;;;;https://doi.org/10.1016/j.tcs.2014.05.018;oa;;Theor. Comput. Sci.;journals/tcs/HetzlLRW14;2021-06-04;;;;;;1-16;;;;;;Algorithmic introduction of quantified cuts.;;;db/journals/tcs/tcs549.html#HetzlLRW14;549;2014.0
6618846;Daniel J. Dougherty|Pierre Lescanne|Silvia Ghilezan;;0000-0003-2253-8285;;;;;;;;;https://doi.org/10.1016/j.tcs.2008.01.022;oa;;Theor. Comput. Sci.;journals/tcs/DoughertyGL08;2021-02-17;;;;;1-3;114-128;;;;;;Characterizing strong normalization in the Curien-Herbelin symmetric lambda calculus: Extending the Coppo-Dezani heritage.;;;db/journals/tcs/tcs398.html#DoughertyGL08;398;2008.0
6618847;Andrzej Tarlecki|Joseph A. Goguen|Rod M. Burstall;;0000-0002-7788-2991;;;;;;;;;https://doi.org/10.1016/0304-3975(91)90085-G;oa;;Theor. Comput. Sci.;journals/tcs/TarleckiBG91;2021-02-17;;;;;2;239-264;;;;;;Some Fundamental Algebraic Tools for the Semantics of Computation: Part 3: Indexed Categories.;;;db/journals/tcs/tcs91.html#TarleckiBG91;91;1991.0
6618848;Carlos Hoppen|Vilmar Trevisan|Virginia M. Rodrigues;;0000-0002-1964-3327|0000-0002-7053-8530|0000-0002-7581-1583;;;;;;;;;https://doi.org/10.1016/j.tcs.2010.11.048;oa;;Theor. Comput. Sci.;journals/tcs/HoppenRT11;2021-10-14;;;;;16;1508-1522;;;;;;A note on Gao's algorithm for polynomial factorization.;;;db/journals/tcs/tcs412.html#HoppenRT11;412;2011.0
6618849;Dirk Frettlöh;;;;;;;;;;;https://doi.org/10.1016/j.tcs.2007.10.028;oa;;Theor. Comput. Sci.;journals/tcs/Frettloh08;2021-02-17;;;;;1-2;39-50;;;;;;Self-dual tilings with respect to star-duality.;;;db/journals/tcs/tcs391.html#Frettloh08;391;2008.0
6618850;Peter Schuster|Werner Hartmann;;;;;;;;;;;https://doi.org/10.1016/0304-3975(80)90072-9;oa;;Theor. Comput. Sci.;journals/tcs/HartmannS80;2021-02-17;;;;;;53-61;;;;;;Multiplicative Complexity of some Rational Functions.;;;db/journals/tcs/tcs10.html#HartmannS80;10;1980.0
6618851;Friedrich J. Urbanek|Helmut Prodinger;;;;;;;;;;;https://doi.org/10.1016/0304-3975(79)90042-2;oa;;Theor. Comput. Sci.;journals/tcs/ProdingerU79;2021-02-17;;;;;;161-175;;;;;;Language Operators Related to Init.;;;db/journals/tcs/tcs8.html#ProdingerU79;8;1979.0
6618852;Andreas Bärtschi|Arnaud Labourel|Barbara Geissmann|Daniel Graf 0001|Jérémie Chalopin|Matús Mihalák|Shantanu Das 0001|Yann Disser;;0000-0002-6137-5725|0000-0002-9049-0984;;;;;;;;;https://doi.org/10.1016/j.tcs.2017.04.018;;;Theor. Comput. Sci.;journals/tcs/BartschiCDDGGLM20;2020-03-27;;;;;;2-14;;;;;;Collaborative delivery with energy-constrained mobile robots.;;;db/journals/tcs/tcs810.html#BartschiCDDGGLM20;810;2020.0
6618853;An Zhang 0001|Eiji Miyano|Guohui Lin|Qiaojun Shu|Shuguang Han|Yong Chen 0002;;0000-0002-4260-7818;;;;;;;;;https://doi.org/10.1016/j.tcs.2021.06.017;;;Theor. Comput. Sci.;journals/tcs/ShuCHLMZ21;2022-10-02;;;;;;77-108;;;;;;Acyclic edge coloring conjecture is true on planar graphs without intersecting triangles.;;;db/journals/tcs/tcs882.html#ShuCHLMZ21;882;2021.0
6618854;David Simplot;;;;;;;;;;;https://doi.org/10.1016/S0304-3975(98)00328-4;oa;;Theor. Comput. Sci.;journals/tcs/Simplot99;2021-02-17;;;;;2;297-323;;;;;;A Characterization of Recognizable Picture Languages by Tilings by Finite Sets.;;;db/journals/tcs/tcs218.html#Simplot99;218;1999.0
6618855;Daniela Genova|Natasa Jonoska;;;;;;;;;;;https://doi.org/10.1016/j.tcs.2011.12.029;oa;;Theor. Comput. Sci.;journals/tcs/GenovaJ12;2021-02-17;;;;;;108-117;;;;;;Forbidding and enforcing on graphs.;;;db/journals/tcs/tcs429.html#GenovaJ12;429;2012.0
6618856;Lawrence L. Larmore|Marek Chrobak|Wolfgang W. Bein;;;;;;;;;;;https://doi.org/10.1016/S0304-3975(01)00305-X;oa;;Theor. Comput. Sci.;journals/tcs/BeinCL02;2021-02-17;;;;;1;335-354;;;;;;The 3-server problem in the plane.;;;db/journals/tcs/tcs289.html#BeinCL02;289;2002.0
6618857;Danièle Gardy;;0000-0001-6425-4585;;;;;;;;;https://doi.org/10.1016/0304-3975(92)90038-H;oa;;Theor. Comput. Sci.;journals/tcs/Gardy92;2021-02-17;;;;;2;261-280;;;;;;Methode de col et lois limites en analyse combinatoire.;;;db/journals/tcs/tcs94.html#Gardy92;94;1992.0
6618858;Alan J. Cain;;0000-0002-0706-1354;;;;;;;;;https://doi.org/10.1016/j.tcs.2009.07.054;oa;;Theor. Comput. Sci.;journals/tcs/Cain09;2021-02-17;;;;;47-49;5022-5038;;;;;;Automaton semigroups.;;;db/journals/tcs/tcs410.html#Cain09;410;2009.0
6618859;Daniël Paulusma|Erik Jan van Leeuwen|Giacomo Paesani|Hans L. Bodlaender|Matthew Johnson 0002|Nick Brettell;;0000-0001-5945-9287|0000-0002-1136-418X|0000-0002-7295-2663|0000-0002-9297-3330;;;;;;;;;https://doi.org/10.1016/j.tcs.2021.03.012;;;Theor. Comput. Sci.;journals/tcs/BodlaenderBJPPL21;2022-01-03;;;;;;30-39;;;;;;Steiner trees for hereditary graph classes: A treewidth perspective.;;;db/journals/tcs/tcs867.html#BodlaenderBJPPL21;867;2021.0
6618860;Alexander Okhotin|Artur Jez;;0000-0002-1615-2725|0000-0003-4321-3105;;;;;;;;;https://doi.org/10.1016/j.tcs.2016.12.009;;;Theor. Comput. Sci.;journals/tcs/JezO17;2019-10-19;;;;;;13-39;;;;;;Unambiguous conjunctive grammars over a one-symbol alphabet.;;;db/journals/tcs/tcs665.html#JezO17;665;2017.0
6618861;Juhani Karhumäki;;;;;;;;;;;https://doi.org/10.1016/0304-3975(76)90075-X;oa;;Theor. Comput. Sci.;journals/tcs/Karhumaki76;2021-02-17;;;;;4;317-323;;;;;;Two Theorems Concerning Recognizable N-Subsets of sigma*.;;;db/journals/tcs/tcs1.html#Karhumaki76;1;1976.0
6618862;Marcin Kaminski 0001;;;;;;;;;;;https://doi.org/10.1016/j.tcs.2012.02.036;oa;;Theor. Comput. Sci.;journals/tcs/Kaminski12;2021-02-17;;;;;;89-95;;;;;;max-cut and containment relations in graphs.;;;db/journals/tcs/tcs438.html#Kaminski12;438;2012.0
6618863;Juliana Küster Filipe;;;;;;;;;;;https://doi.org/10.1016/j.tcs.2005.09.068;oa;;Theor. Comput. Sci.;journals/tcs/Kuster-Filipe06;2021-02-17;;;;;2;203-220;;;;;;Modelling concurrent interactions.;;;db/journals/tcs/tcs351.html#Kuster-Filipe06;351;2006.0
6618864;Joseph A. Goguen|Rod M. Burstall;;;;;;;;;;;https://doi.org/10.1016/0304-3975(84)90036-7;oa;;Theor. Comput. Sci.;journals/tcs/GoguenB84a;2021-02-17;;;;;;263-295;;;;;;Some Fundamental Algebraic Tools for the Semantics of Computation. Part II: Signed and Abstract Theories.;;;db/journals/tcs/tcs31.html#GoguenB84a;31;1984.0
6618865;Panos Rondogiannis|Zoltán Ésik;;;;;;;;;;;https://doi.org/10.1016/j.tcs.2015.01.032;oa;;Theor. Comput. Sci.;journals/tcs/EsikR15;2021-02-17;;;;;;18-38;;;;;;A fixed point theorem for non-monotonic functions.;;;db/journals/tcs/tcs574.html#EsikR15;574;2015.0
6618866;Erik D. Demaine|Robert A. Hearn;;;;;;;;;;;https://doi.org/10.1016/j.tcs.2005.05.008;oa;;Theor. Comput. Sci.;journals/tcs/HearnD05;2021-02-17;;;;;1-2;72-96;;;;;;PSPACE-completeness of sliding-block puzzles and other problems through the nondeterministic constraint logic model of computation.;;;db/journals/tcs/tcs343.html#HearnD05;343;2005.0
6618867;De-Jan Lai|Hung-Hsun Chen|Song-Sun Lin|Wen-Guei Hu;;;;;;;;;;;https://doi.org/10.1016/j.tcs.2014.06.015;oa;;Theor. Comput. Sci.;journals/tcs/ChenHLL14;2021-02-17;;;;;;34-45;;;;;;Nonemptiness problems of Wang tiles with three colors.;;;db/journals/tcs/tcs547.html#ChenHLL14;547;2014.0
6618868;Stepán Starosta;;;;;;;;;;;https://doi.org/10.1016/j.tcs.2010.12.011;oa;;Theor. Comput. Sci.;journals/tcs/Starosta11;2021-02-17;;;;;12-14;1111-1121;;;;;;On theta-palindromic richness.;;;db/journals/tcs/tcs412.html#Starosta11;412;2011.0
6618869;Andreas Brandstädt|Haiko Müller;;;;;;;;;;;https://doi.org/10.1016/0304-3975(87)90067-3;oa;;Theor. Comput. Sci.;journals/tcs/MullerB87;2021-02-17;;;;;;257-265;;;;;;The NP-Completeness of Steiner Tree and Dominating Set for Chordal Bipartite Graphs.;;;db/journals/tcs/tcs53.html#MullerB87;53;1987.0
6618870;Pengcheng Liu|Xiaohui Huang|Zhao Zhang 0002;;;;;;;;;;;https://doi.org/10.1016/j.tcs.2020.05.043;;k;Theor. Comput. Sci.;journals/tcs/LiuZH20a;2020-09-04;;;;;;160-167;;;;;;Approximation algorithm for minimum weight connected-;;;db/journals/tcs/tcs838.html#LiuZH20a;838;2020.0
6618871;Andrea Marino|Leonardo Lanzi|Michel Habib|Pilu Crescenzi|Roberto Grossi;;0000-0001-8789-3195|0000-0002-8564-2314|0000-0002-9854-7885;;;;;;;;;https://doi.org/10.1016/j.tcs.2012.09.018;oa;;Theor. Comput. Sci.;journals/tcs/CrescenziGHLM13;2023-02-12;;;;;;84-95;;;;;;On computing the diameter of real-world undirected graphs.;;;db/journals/tcs/tcs514.html#CrescenziGHLM13;514;2013.0
6618872;Hong Peng 0001|Jun Wang 0013|Qian Yang|Tingting Bao|Xiaohui Luo|Xiaoxiao Song;;;;;;;;;;;https://doi.org/10.1016/j.tcs.2021.08.008;;;Theor. Comput. Sci.;journals/tcs/BaoYPLWS21;2021-11-04;;;;;;133-145;;;;;;Computational power of sequential dendrite P systems.;;;db/journals/tcs/tcs893.html#BaoYPLWS21;893;2021.0
6618873;Dawei Hong|Jean-Camille Birget;;;;;;;;;;;https://doi.org/10.1016/S0304-3975(00)00016-5;oa;;Theor. Comput. Sci.;journals/tcs/HongB01;2021-02-17;;;;;1-2;323-339;;;;;;Approximation of some NP-hard optimization problems by finite machines, in probability.;;;db/journals/tcs/tcs259.html#HongB01;259;2001.0
6618874;George Karakostas|Jochen Könemann|Konstantinos Georgiou|Zuzanna Stamirowska;;0000-0002-1978-1252;;;;;;;;;https://doi.org/10.1016/j.tcs.2013.11.033;oa;;Theor. Comput. Sci.;journals/tcs/GeorgiouKKS14;2021-02-17;;;;;;263-274;;;;;;Social exchange networks with distant bargaining.;;;db/journals/tcs/tcs554.html#GeorgiouKKS14;554;2014.0
6618875;Astrid Pieterse|Bart M. P. Jansen;;;;;;;;;;;https://doi.org/10.1016/j.tcs.2020.07.009;;;Theor. Comput. Sci.;journals/tcs/JansenP20;2020-09-30;;;;;;124-166;;;;;;Polynomial kernels for hitting forbidden minors under structural parameterizations.;;;db/journals/tcs/tcs841.html#JansenP20;841;2020.0
6618876;Michael W. Mislove|Stephen D. Brookes;;;;;;;;;;;https://doi.org/10.1016/S0304-3975(00)00327-3;oa;;Theor. Comput. Sci.;journals/tcs/BrookesM02;2021-02-17;;;;;1-2;1-2;;;;;;Foreword - MFPS 1996.;;;db/journals/tcs/tcs278.html#BrookesM02;278;2002.0
6618877;Bang Ye Wu;;;;;;;;;;;https://doi.org/10.1016/j.tcs.2005.08.032;oa;;Theor. Comput. Sci.;journals/tcs/Wu05;2021-02-17;;;;;3;407-419;;;;;;An analysis of the LPT algorithm for the max-min and the min-ratio partition problems.;;;db/journals/tcs/tcs349.html#Wu05;349;2005.0
6618878;Claude Chaunier|Nik Lygeros;;;;;;;;;;;https://doi.org/10.1016/0304-3975(94)90070-1;oa;;Theor. Comput. Sci.;journals/tcs/ChaunierL94;2021-02-17;;;;;1;89-94;;;;;;Le nombre de posets à isomorphie près ayant 12 èlèments.;;;db/journals/tcs/tcs123.html#ChaunierL94;123;1994.0
6618879;Sheng Chen 0007|Yi Dai;;;;;;;;;;;https://doi.org/10.1016/j.tcs.2022.06.016;;;Theor. Comput. Sci.;journals/tcs/ChenD22;2022-08-26;;;;;;94-103;;;;;;Delta invariant for Eulerian digraphs.;;;db/journals/tcs/tcs928.html#ChenD22;928;2022.0
6618880;Cristopher Moore|James P. Crutchfield;;0000-0002-2062-1942;;;;;;;;;https://doi.org/10.1016/S0304-3975(98)00191-1|https://www.wikidata.org/entity/Q60162831;oa;;Theor. Comput. Sci.;journals/tcs/MooreC00;2022-01-03;;;;;1-2;275-306;;;;;;Quantum automata and quantum grammars.;;;db/journals/tcs/tcs237.html#MooreC00;237;2000.0
6618881;Daniel Genkin|Liat Peterfreund|Michael Kaminski;;;;;;;;;;;https://doi.org/10.1016/j.tcs.2014.01.020;oa;;Theor. Comput. Sci.;journals/tcs/GenkinKP14;2021-02-17;;;;;;97-107;;;;;;A note on the emptiness problem for alternating finite-memory automata.;;;db/journals/tcs/tcs526.html#GenkinKP14;526;2014.0
6618882;Jürgen Albert|Lutz M. Wegner;;;;;;;;;;;https://doi.org/10.1016/0304-3975(81)90100-6;oa;;Theor. Comput. Sci.;journals/tcs/AlbertW81;2022-02-15;;;;;;291-305;;;;;;Languages with Homomorphic Replacements.;;;db/journals/tcs/tcs16.html#AlbertW81;16;1981.0
6618883;Aleksei V. Fishkin|Guochuan Zhang;;;;;;;;;;;https://doi.org/10.1016/S0304-3975(02)00850-2;oa;;Theor. Comput. Sci.;journals/tcs/FishkinZ03;2021-02-17;;;;;1-3;319-335;;;;;;On maximizing the throughput of multiprocessor tasks.;;;db/journals/tcs/tcs302.html#FishkinZ03;302;2003.0
6618884;Paolo Penna|Pierluigi Crescenzi;;0000-0001-8789-3195;;;;;;;;;https://doi.org/10.1016/S0304-3975(97)00287-9;oa;;Theor. Comput. Sci.;journals/tcs/CrescenziP98;2023-02-12;;;;;1;51-67;;;;;;Strictly-upward Drawings of Ordered Search Trees.;;;db/journals/tcs/tcs203.html#CrescenziP98;203;1998.0
6618885;Lila Kari|Petr Sosík|Stavros Konstantinidis;;0000-0001-7624-3816|0000-0002-6628-067X;;;;;;;;;https://doi.org/10.1016/j.tcs.2004.12.032;oa;;Theor. Comput. Sci.;journals/tcs/KariKS05;2021-10-14;;;;;1-3;131-159;;;;;;On properties of bond-free DNA languages.;;;db/journals/tcs/tcs334.html#KariKS05;334;2005.0
6618886;Aseem R. Baranwal|Jeffrey O. Shallit|Luke Schaeffer;;0000-0001-5318-6054;;;;;;;;;https://doi.org/10.1016/j.tcs.2021.01.018;;;Theor. Comput. Sci.;journals/tcs/BaranwalSS21;2021-02-11;;;;;;122-142;;;;;;Ostrowski-automatic sequences: Theory and applications.;;;db/journals/tcs/tcs858.html#BaranwalSS21;858;2021.0
6618887;Ladislav Stacho|Masood Masjoody;;0000-0003-3976-0341;;;;;;;;;https://doi.org/10.1016/j.tcs.2020.06.032;;;Theor. Comput. Sci.;journals/tcs/MasjoodyS20;2020-09-19;;;;;;186-194;;;;;;Cops and robbers on graphs with a set of forbidden induced subgraphs.;;;db/journals/tcs/tcs839.html#MasjoodyS20;839;2020.0
6618888;Frank Nießner|Martin Kappes;;;;;;;;;;;https://doi.org/10.1016/j.tcs.2004.04.012;oa;;Theor. Comput. Sci.;journals/tcs/KappesN05;2021-02-17;;;;;2;299-310;;;;;;Succinct representations of languages by DFA with different levels of reliability.;;;db/journals/tcs/tcs330.html#KappesN05;330;2005.0
6618889;Atsushi Takayasu|Liqiang Peng;;0000-0002-9310-6976;;;;;;;;;https://doi.org/10.1016/j.tcs.2019.07.031;;;Theor. Comput. Sci.;journals/tcs/PengT19;2019-11-07;;;;;;432-458;;;;;;Generalized cryptanalysis of small CRT-exponent RSA.;;;db/journals/tcs/tcs795.html#PengT19;795;2019.0
6618890;Ivan Lanese|Roberto Bruni|Ugo Montanari;;0000-0002-7771-4154|0000-0003-2527-9995;;;;;;;;;https://doi.org/10.1016/j.tcs.2006.07.005;oa;;Theor. Comput. Sci.;journals/tcs/BruniLM06;2021-02-17;;;;;1-2;98-120;;;;;;A basic algebra of stateless connectors.;;;db/journals/tcs/tcs366.html#BruniLM06;366;2006.0
6618891;Bas Luttik|Vincent van Oostrom;;0000-0002-4818-7383;;;;;;;;;https://doi.org/10.1016/j.tcs.2004.11.019;oa;;Theor. Comput. Sci.;journals/tcs/LuttikO05;2021-02-17;;;;;2-3;147-186;;;;;;Decomposition orders another generalisation of the fundamental theorem of arithmetic.;;;db/journals/tcs/tcs335.html#LuttikO05;335;2005.0
6618892;Hassan Aït-Kaci;;;;;;;;;;;https://doi.org/10.1016/0304-3975(86)90047-2;oa;;Theor. Comput. Sci.;journals/tcs/Ait-Kaci86;2021-02-17;;;;;3;293-351;;;;;;An Algebraic Semantics Approach to the Effective Resolution of Type Equations.;;;db/journals/tcs/tcs45.html#Ait-Kaci86;45;1986.0
6618893;Jean-Claude Spehner;;;;;;;;;;;https://doi.org/10.1016/0304-3975(94)90286-0;oa;;Theor. Comput. Sci.;journals/tcs/Spehner94;2021-02-17;;;;;1;209-223;;;;;;A Bijection Between Cliques in Graphs and Factorizations in Free Monoids.;;;db/journals/tcs/tcs134.html#Spehner94;134;1994.0
6618894;Ajoy K. Datta|Lawrence L. Larmore|Stéphane Devismes;;0000-0002-8032-9732;;;;;;;;;https://doi.org/10.1016/j.tcs.2018.06.040;;k;Theor. Comput. Sci.;journals/tcs/DattaDL19;2020-10-26;;;;;;35-63;;;;;;A silent self-stabilizing algorithm for the generalized minimal ;;;db/journals/tcs/tcs753.html#DattaDL19;753;2019.0
